peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
互联网-互联网服务-其他互联网服务,000681,视觉中国,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of other internet-service companies.,"Direct watch: licensed visual-content database, copyright management, contributor network, AI-assisted content services, and enterprise-media customers create a data/IP platform. Governance and public-opinion risks require monitoring, but the asset base is hard to replicate quickly.","Retained. 视觉中国: Direct watch: licensed visual-content database, copyright management, contributor network, AI-assisted content services, and enterprise-media customers create a data/IP platform. Governance and public-opinion risks require monitoring, but the asset base is hard to replicate quickly. triage 70.28; moat 66.86; technology 72.83; market 69.91; quality 68.27; governance 70.70. Special dimension: 视觉内容版权与素材数据库.","Retain internet-service companies when they own hard-to-replicate security platforms, content/IP databases, regulated vertical software platforms, data assets, or infrastructure products with customer validation and switching costs.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000681;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000681.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000681.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:31:30+00:00
互联网-互联网服务-其他互联网服务,002212,天融信,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of other internet-service companies.,"Direct watch: cybersecurity products, network security software, and security infrastructure have high switching costs, qualification barriers, and long enterprise/government customer relationships. This is a real platform-security moat rather than ordinary internet service.","Retained. 天融信: Direct watch: cybersecurity products, network security software, and security infrastructure have high switching costs, qualification barriers, and long enterprise/government customer relationships. This is a real platform-security moat rather than ordinary internet service. triage 65.81; moat 58.84; technology 67.89; market 69.60; quality 67.41; governance 70.19. Special dimension: 网络安全平台.","Retain internet-service companies when they own hard-to-replicate security platforms, content/IP databases, regulated vertical software platforms, data assets, or infrastructure products with customer validation and switching costs.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002212;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002212.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002212.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:31:30+00:00
互联网-互联网服务-其他互联网服务,000409,云鼎科技,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated internet-service rules and comparing against stronger retained peers.,"Boundary watch: mining industrial internet, satellite/navigation terminals, smart control, and resource-industry digitalization create a hard-domain software niche. Mixed resource and engineering exposure keeps it boundary.","Retained after boundary review. 云鼎科技: Boundary watch: mining industrial internet, satellite/navigation terminals, smart control, and resource-industry digitalization create a hard-domain software niche. Mixed resource and engineering exposure keeps it boundary. triage 65.08; moat 60.76; technology 65.17; market 66.89; quality 68.59; governance 67.11. Special dimension: 煤矿工业互联网与北斗/卫星能力.","Boundary retention requires a differentiated cloud, financial IT, industrial internet, network visibility, public-safety, commodity-data, reading/content, mobile-data, or domain-software niche not already fully covered by stronger peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000409;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000409.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000409.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:31:30+00:00
互联网-互联网服务-其他互联网服务,300113,顺网科技,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated internet-service rules and comparing against stronger retained peers.,"Boundary watch: internet-cafe management, cloud gaming, network acceleration, and edge distribution have a niche installed base. The cybercafe market is mature, so the company is retained only as a boundary platform case.","Retained after boundary review. 顺网科技: Boundary watch: internet-cafe management, cloud gaming, network acceleration, and edge distribution have a niche installed base. The cybercafe market is mature, so the company is retained only as a boundary platform case. triage 74.10; moat 69.30; technology 77.00; market 78.30; quality 69.89; governance 71.03. Special dimension: 网吧/云游戏场景平台.","Boundary retention requires a differentiated cloud, financial IT, industrial internet, network visibility, public-safety, commodity-data, reading/content, mobile-data, or domain-software niche not already fully covered by stronger peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300113;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300113.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300113.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:31:30+00:00
互联网-互联网服务-其他互联网服务,300288,朗玛信息,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated internet-service rules and comparing against stronger retained peers.,"Boundary watch: internet hospital, medical information services, value-added telecom services, and health-management assets create a regulated vertical internet niche. Scale and execution still need deep review.","Retained after boundary review. 朗玛信息: Boundary watch: internet hospital, medical information services, value-added telecom services, and health-management assets create a regulated vertical internet niche. Scale and execution still need deep review. triage 66.86; moat 66.35; technology 70.72; market 57.23; quality 60.86; governance 70.38. Special dimension: 互联网医疗与增值通信.","Boundary retention requires a differentiated cloud, financial IT, industrial internet, network visibility, public-safety, commodity-data, reading/content, mobile-data, or domain-software niche not already fully covered by stronger peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300288;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300288.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300288.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:31:30+00:00
互联网-互联网服务-其他互联网服务,300418,昆仑万维,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated internet-service rules and comparing against stronger retained peers.,"Boundary watch: global apps, games, AI model/application efforts, and content distribution give it platform optionality. The moat is volatile and partly speculative, so this stays boundary.","Retained after boundary review. 昆仑万维: Boundary watch: global apps, games, AI model/application efforts, and content distribution give it platform optionality. The moat is volatile and partly speculative, so this stays boundary. triage 63.79; moat 61.00; technology 64.06; market 66.50; quality 68.38; governance 68.57. Special dimension: 全球互联网应用与AI/游戏平台.","Boundary retention requires a differentiated cloud, financial IT, industrial internet, network visibility, public-safety, commodity-data, reading/content, mobile-data, or domain-software niche not already fully covered by stronger peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300418;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300418.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300418.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:31:30+00:00
互联网-互联网服务-其他互联网服务,300523,辰安科技,reject,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated internet-service rules and comparing against stronger retained peers.,"Boundary watch: emergency management, public-safety software/hardware, and urban safety platforms have domain expertise and government customer qualification. Project nature keeps it boundary.","Retained after boundary review. 辰安科技: Boundary watch: emergency management, public-safety software/hardware, and urban safety platforms have domain expertise and government customer qualification. Project nature keeps it boundary. triage 59.90; moat 57.49; technology 61.28; market 57.93; quality 61.30; governance 65.49. Special dimension: 公共安全应急平台.","Boundary retention requires a differentiated cloud, financial IT, industrial internet, network visibility, public-safety, commodity-data, reading/content, mobile-data, or domain-software niche not already fully covered by stronger peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300523;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300523.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300523.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:31:30+00:00
互联网-互联网服务-其他互联网服务,300674,宇信科技,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated internet-service rules and comparing against stronger retained peers.,"Boundary watch: banking IT systems have domain knowledge, customer qualification, and long replacement cycles. Project/service intensity and bank bargaining power keep it below direct watch.","Retained after boundary review. 宇信科技: Boundary watch: banking IT systems have domain knowledge, customer qualification, and long replacement cycles. Project/service intensity and bank bargaining power keep it below direct watch. triage 68.41; moat 63.19; technology 68.39; market 75.91; quality 66.54; governance 67.59. Special dimension: 银行核心系统与金融IT.","Boundary retention requires a differentiated cloud, financial IT, industrial internet, network visibility, public-safety, commodity-data, reading/content, mobile-data, or domain-software niche not already fully covered by stronger peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300674;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300674.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300674.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:31:30+00:00
互联网-互联网服务-其他互联网服务,300766,每日互动,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated internet-service rules and comparing against stronger retained peers.,"Boundary watch: push notification, developer services, mobile data, and data-intelligence products have accumulated data and customer integration. Privacy/regulation and platform-dependence risks keep it boundary.","Retained after boundary review. 每日互动: Boundary watch: push notification, developer services, mobile data, and data-intelligence products have accumulated data and customer integration. Privacy/regulation and platform-dependence risks keep it boundary. triage 61.74; moat 54.78; technology 66.33; market 53.83; quality 66.43; governance 69.86. Special dimension: 移动互联网数据与开发者服务.","Boundary retention requires a differentiated cloud, financial IT, industrial internet, network visibility, public-safety, commodity-data, reading/content, mobile-data, or domain-software niche not already fully covered by stronger peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300766;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300766.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300766.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:31:30+00:00
互联网-互联网服务-其他互联网服务,300921,南凌科技,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated internet-service rules and comparing against stronger retained peers.,"Boundary watch: enterprise network services, SD-WAN, cloud-network integration, and network-security operations have customer stickiness. Competition from carriers and cloud vendors limits conviction.","Retained after boundary review. 南凌科技: Boundary watch: enterprise network services, SD-WAN, cloud-network integration, and network-security operations have customer stickiness. Competition from carriers and cloud vendors limits conviction. triage 62.94; moat 55.32; technology 66.11; market 58.19; quality 64.97; governance 70.35. Special dimension: 企业专网/SD-WAN服务.","Boundary retention requires a differentiated cloud, financial IT, industrial internet, network visibility, public-safety, commodity-data, reading/content, mobile-data, or domain-software niche not already fully covered by stronger peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300921;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300921.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300921.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:31:30+00:00
