peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
电子设备-电子设备制造-电子设备制造,920368,连城数控,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under prior calibrated rules.,"Crystal-growth and photovoltaic/semiconductor equipment leader. Retained despite PV cyclicality because process know-how, customer validation, and equipment iteration are hard to buy quickly.","Retained after boundary review. 连城数控: Crystal-growth and photovoltaic/semiconductor equipment leader. Retained despite PV cyclicality because process know-how, customer validation, and equipment iteration are hard to buy quickly. triage 80.23; moat 86.53; technology 96.47; market 86.17; quality 53.31; governance 67.36.",Boundary companies are retained only when they provide a distinct hard-technology or process niche not already covered by a stronger retained peer.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=BJ920368;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920368.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920368.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子设备制造-电子设备制造,300932,三友联众,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"the business has manufacturing know-how, but same-step peers and larger customers can pressure margins; no source-backed evidence proves an irreplaceable moat versus stronger retained platforms.","Rejected for now. 三友联众: the business has manufacturing know-how, but same-step peers and larger customers can pressure margins; no source-backed evidence proves an irreplaceable moat versus stronger retained platforms. triage 76.64; moat 82.67; technology 87.07; market 83.33; quality 56.17; governance 67.72.","Reject companies whose capability is real but replicable, customer-concentrated, low-margin, or already covered by stronger retained peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300932;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300932.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300932.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子设备制造-电子设备制造,688450,光格科技,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under prior calibrated rules.,"Fiber-sensing and AIoT asset-monitoring platform for power, submarine cable, and infrastructure scenarios; retained as a scarce sensing-system niche rather than a generic electronics vendor.","Retained after boundary review. 光格科技: Fiber-sensing and AIoT asset-monitoring platform for power, submarine cable, and infrastructure scenarios; retained as a scarce sensing-system niche rather than a generic electronics vendor. triage 74.35; moat 76.93; technology 95.67; market 62.87; quality 65.11; governance 70.56.",Boundary companies are retained only when they provide a distinct hard-technology or process niche not already covered by a stronger retained peer.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688450;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688450.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688450.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子设备制造-电子设备制造,688184,ST帕瓦,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,risk-warning or distressed status prevents first-pass inclusion without a separate recovery thesis.,Rejected for now. ST帕瓦: risk-warning or distressed status prevents first-pass inclusion without a separate recovery thesis. triage 73.93; moat 80.07; technology 92.93; market 69.67; quality 42.64; governance 70.00.,"Reject companies whose capability is real but replicable, customer-concentrated, low-margin, or already covered by stronger retained peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688184;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688184.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688184.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子设备制造-电子设备制造,688008,澜起科技,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: the company is an obvious peer-group anchor under the calibrated capital-replicability test.,"Memory-interface and interconnect IC platform with high customer qualification, standards/IP accumulation, and global data-center relevance; a well-funded new entrant cannot quickly recreate JEDEC ecosystem position and server-customer validation.","Retained. 澜起科技: Memory-interface and interconnect IC platform with high customer qualification, standards/IP accumulation, and global data-center relevance; a well-funded new entrant cannot quickly recreate JEDEC ecosystem position and server-customer validation. triage 73.76; moat 65.53; technology 80.13; market 81.73; quality 72.69; governance 71.96.","In broad electronic-equipment manufacturing, retain platform anchors whose customer qualification, process know-how, IP, or reliability record cannot be quickly copied with capital alone.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688008;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688008.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688008.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子设备制造-电子设备制造,688183,生益电子,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"the business has manufacturing know-how, but same-step peers and larger customers can pressure margins; no source-backed evidence proves an irreplaceable moat versus stronger retained platforms.","Rejected for now. 生益电子: the business has manufacturing know-how, but same-step peers and larger customers can pressure margins; no source-backed evidence proves an irreplaceable moat versus stronger retained platforms. triage 73.59; moat 69.13; technology 79.87; market 83.17; quality 65.88; governance 67.60.","Reject companies whose capability is real but replicable, customer-concentrated, low-margin, or already covered by stronger retained peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688183;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688183.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688183.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子设备制造-电子设备制造,002008,大族激光,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: the company is an obvious peer-group anchor under the calibrated capital-replicability test.,"Industrial laser-equipment platform with broad installed base, process libraries, components, and automation integration. Cyclical demand exists, but the capability is not a generic assembly business.","Retained. 大族激光: Industrial laser-equipment platform with broad installed base, process libraries, components, and automation integration. Cyclical demand exists, but the capability is not a generic assembly business. triage 73.41; moat 69.60; technology 83.33; market 84.16; quality 62.76; governance 67.28.","In broad electronic-equipment manufacturing, retain platform anchors whose customer qualification, process know-how, IP, or reliability record cannot be quickly copied with capital alone.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002008;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002008.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002008.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子设备制造-电子设备制造,002139,拓邦股份,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"the business has manufacturing know-how, but same-step peers and larger customers can pressure margins; no source-backed evidence proves an irreplaceable moat versus stronger retained platforms.","Rejected for now. 拓邦股份: the business has manufacturing know-how, but same-step peers and larger customers can pressure margins; no source-backed evidence proves an irreplaceable moat versus stronger retained platforms. triage 73.26; moat 72.33; technology 82.13; market 81.81; quality 53.92; governance 67.68.","Reject companies whose capability is real but replicable, customer-concentrated, low-margin, or already covered by stronger retained peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002139;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002139.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002139.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子设备制造-电子设备制造,000988,华工科技,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: the company is an obvious peer-group anchor under the calibrated capital-replicability test.,"Laser equipment, optical communication, and sensing platform with multiple hard-technology business lines; not merely a low-margin EMS or component assembler.","Retained. 华工科技: Laser equipment, optical communication, and sensing platform with multiple hard-technology business lines; not merely a low-margin EMS or component assembler. triage 73.06; moat 69.53; technology 81.27; market 84.21; quality 59.49; governance 67.20.","In broad electronic-equipment manufacturing, retain platform anchors whose customer qualification, process know-how, IP, or reliability record cannot be quickly copied with capital alone.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000988;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000988.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000988.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子设备制造-电子设备制造,688726,拉普拉斯,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under prior calibrated rules.,"High-efficiency PV cell process-equipment supplier. The PV cycle is harsh, but thermal process, deposition, and automation know-how justify monitoring as a capability case.","Retained after boundary review. 拉普拉斯: High-efficiency PV cell process-equipment supplier. The PV cycle is harsh, but thermal process, deposition, and automation know-how justify monitoring as a capability case. triage 72.31; moat 68.60; technology 82.53; market 80.40; quality 58.19; governance 66.72.",Boundary companies are retained only when they provide a distinct hard-technology or process niche not already covered by a stronger retained peer.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688726;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688726.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688726.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
