peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
电子设备-电子元件-电子元件,688205,德科立,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated component rules.,Optical communication module/device supplier with coherent/high-speed optical exposure; retained as a boundary optoelectronic component case.,Retained after boundary review. 德科立: Optical communication module/device supplier with coherent/high-speed optical exposure; retained as a boundary optoelectronic component case. triage 75.84; moat 75.72; technology 95.12; market 71.27; quality 64.74; governance 70.89.,"Boundary component retention requires a distinct high-reliability, high-speed, optical, RF, power, or material niche not fully covered by stronger peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688205;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688205.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688205.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子元件-电子元件,300408,三环集团,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,"Direct watch: clear electronic-component, PCB/material, or high-reliability component anchor.","Advanced ceramic components and electronic materials platform; ceramic formulation, process control, customer qualification, and scale are hard to replicate with capital alone.","Retained. 三环集团: Advanced ceramic components and electronic materials platform; ceramic formulation, process control, customer qualification, and scale are hard to replicate with capital alone. triage 75.55; moat 68.95; technology 85.81; market 82.42; quality 69.02; governance 71.00.","Retain electronic-component companies only when process know-how, customer qualification, material formulation, reliability record, or high-end product mix is hard to copy.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300408;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300408.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300408.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子元件-电子元件,002916,深南电路,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,"Direct watch: clear electronic-component, PCB/material, or high-reliability component anchor.","High-end PCB, IC substrate, and package-substrate platform with military/communication/datacenter customer qualification; retained as a PCB technology anchor.","Retained. 深南电路: High-end PCB, IC substrate, and package-substrate platform with military/communication/datacenter customer qualification; retained as a PCB technology anchor. triage 75.10; moat 69.39; technology 85.28; market 83.75; quality 66.53; governance 68.53.","Retain electronic-component companies only when process know-how, customer qualification, material formulation, reliability record, or high-end product mix is hard to copy.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002916;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002916.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002916.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子元件-电子元件,600183,生益科技,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,"Direct watch: clear electronic-component, PCB/material, or high-reliability component anchor.",Copper-clad laminate and electronic materials leader; upstream material know-how and customer qualification make it a stronger moat than downstream commodity PCB capacity.,Retained. 生益科技: Copper-clad laminate and electronic materials leader; upstream material know-how and customer qualification make it a stronger moat than downstream commodity PCB capacity. triage 74.58; moat 69.65; technology 82.09; market 84.60; quality 66.23; governance 68.63.,"Retain electronic-component companies only when process know-how, customer qualification, material formulation, reliability record, or high-end product mix is hard to copy.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600183;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600183.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600183.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子元件-电子元件,300476,胜宏科技,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated component rules.,High-end PCB capacity with AI server exposure; retained as a boundary PCB case distinct from 深南/沪电 because demand and process mix are improving.,Retained after boundary review. 胜宏科技: High-end PCB capacity with AI server exposure; retained as a boundary PCB case distinct from 深南/沪电 because demand and process mix are improving. triage 74.39; moat 69.30; technology 80.63; market 83.93; quality 70.61; governance 67.47.,"Boundary component retention requires a distinct high-reliability, high-speed, optical, RF, power, or material niche not fully covered by stronger peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300476;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300476.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300476.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子元件-电子元件,001389,广合科技,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"PCB/material capability is real, but retained leaders already cover the high-end board, substrate, and copper-clad laminate attention slots.","Rejected for now. 广合科技: PCB/material capability is real, but retained leaders already cover the high-end board, substrate, and copper-clad laminate attention slots. triage 74.24; moat 70.63; technology 82.18; market 78.11; quality 69.53; governance 68.05.","Reject weaker, duplicative, capital-intensive, consumer-exposed, or trading-oriented component companies even when manufacturing capability is real.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001389;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22001389.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22001389.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子元件-电子元件,002938,鹏鼎控股,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,"Direct watch: clear electronic-component, PCB/material, or high-reliability component anchor.","Global FPC/PCB leader with Apple and consumer-electronics scale, process control, and customer certification; retained as a large global PCB platform despite customer concentration risk.","Retained. 鹏鼎控股: Global FPC/PCB leader with Apple and consumer-electronics scale, process control, and customer certification; retained as a large global PCB platform despite customer concentration risk. triage 73.97; moat 69.82; technology 81.67; market 85.19; quality 58.30; governance 69.95.","Retain electronic-component companies only when process know-how, customer qualification, material formulation, reliability record, or high-end product mix is hard to copy.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002938;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002938.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002938.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子元件-电子元件,603160,汇顶科技,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated component rules.,Fingerprint/touch and sensor IC design company; retained as a boundary semiconductor-component case while monitoring product-cycle durability.,Retained after boundary review. 汇顶科技: Fingerprint/touch and sensor IC design company; retained as a boundary semiconductor-component case while monitoring product-cycle durability. triage 73.79; moat 67.11; technology 86.74; market 76.42; quality 65.07; governance 71.32.,"Boundary component retention requires a distinct high-reliability, high-speed, optical, RF, power, or material niche not fully covered by stronger peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603160;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603160.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603160.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子元件-电子元件,603228,景旺电子,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"PCB/material capability is real, but retained leaders already cover the high-end board, substrate, and copper-clad laminate attention slots.","Rejected for now. 景旺电子: PCB/material capability is real, but retained leaders already cover the high-end board, substrate, and copper-clad laminate attention slots. triage 73.63; moat 69.04; technology 84.40; market 82.46; quality 60.14; governance 68.47.","Reject weaker, duplicative, capital-intensive, consumer-exposed, or trading-oriented component companies even when manufacturing capability is real.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603228;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603228.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603228.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
电子设备-电子元件-电子元件,002841,视源股份,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"component manufacturing capability exists, but the company is weaker, more replaceable, or less differentiated than retained high-reliability/passive-component leaders.","Rejected for now. 视源股份: component manufacturing capability exists, but the company is weaker, more replaceable, or less differentiated than retained high-reliability/passive-component leaders. triage 72.67; moat 69.47; technology 83.84; market 83.16; quality 54.88; governance 68.16.","Reject weaker, duplicative, capital-intensive, consumer-exposed, or trading-oriented component companies even when manufacturing capability is real.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002841;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002841.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002841.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
