peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
电气设备-电源设备-其他电源设备,002340,格林美,direct_watch,reject_for_now,,analyst_company_by_company_review,rejected in this peer group because the watch thesis belongs to battery recycling and materials,格林美已在电池材料组因回收闭环和湿法冶金渠道被保留；在其他电源设备组，其核心护城河不是电源设备。,Rejected for now. 格林美: 格林美已在电池材料组因回收闭环和湿法冶金渠道被保留；在其他电源设备组，其核心护城河不是电源设备。 triage 82.15; moat 92.29; technology 89.86; market 92.00; quality 53.57; governance 67.29.,Do not double-count battery-material companies as power-equipment moats unless the equipment capability is independently strong.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002340;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002340.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002340.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:44:34+00:00
电气设备-电源设备-其他电源设备,688411,海博思创,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a battery energy-storage system platform,海博思创聚焦储能系统集成、BMS/EMS和大型储能项目交付，客户验证、系统安全和项目经验构成高于普通电源设备的壁垒。,Watch. 海博思创: 海博思创聚焦储能系统集成、BMS/EMS和大型储能项目交付，客户验证、系统安全和项目经验构成高于普通电源设备的壁垒。 triage 78.64; moat 80.86; technology 86.71; market 90.79; quality 68.29; governance 66.43.,"Retain energy-storage system platforms when software, safety validation, and project delivery are core capabilities.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688411;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688411.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688411.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:44:34+00:00
电气设备-电源设备-其他电源设备,002534,西子洁能,direct_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for clean-energy boiler and thermal-equipment capability,西子洁能有余热锅炉、清洁能源装备、熔盐储能/光热等热能装备能力，工程经验有壁垒；但业务项目属性和周期性较强。,Watch. 西子洁能: 西子洁能有余热锅炉、清洁能源装备、熔盐储能/光热等热能装备能力，工程经验有壁垒；但业务项目属性和周期性较强。 triage 75.55; moat 73.14; technology 87.00; market 76.07; quality 59.14; governance 69.00.,Boundary retain thermal clean-energy equipment companies when engineering references are meaningful but cyclicality is high.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002534;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002534.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002534.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:44:34+00:00
电气设备-电源设备-其他电源设备,300919,中伟新材,direct_watch,reject_for_now,,analyst_company_by_company_review,rejected in this peer group because the watch thesis belongs to battery precursor materials,中伟新材已在电池材料组因前驱体和镍钴资源一体化被直接保留；本组不重复作为电源设备公司。,Rejected for now. 中伟新材: 中伟新材已在电池材料组因前驱体和镍钴资源一体化被直接保留；本组不重复作为电源设备公司。 triage 74.75; moat 76.00; technology 82.00; market 86.64; quality 51.43; governance 68.14.,Keep material-platform theses in the battery-material group rather than reclassifying them as power equipment.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300919;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300919.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300919.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:44:34+00:00
电气设备-电源设备-其他电源设备,688551,科威尔,direct_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for power-electronics testing equipment,科威尔在电源、燃料电池、光伏、储能和电动车测试设备中有专业技术和客户验证，但设备市场规模较窄，列为边界。,Watch. 科威尔: 科威尔在电源、燃料电池、光伏、储能和电动车测试设备中有专业技术和客户验证，但设备市场规模较窄，列为边界。 triage 72.39; moat 67.43; technology 89.14; market 56.64; quality 66.57; governance 72.00.,Boundary retain power-electronics test-equipment companies when product validation and application breadth are visible.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688551;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688551.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688551.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:44:34+00:00
电气设备-电源设备-其他电源设备,300713,英可瑞,direct_watch,reject_for_now,,analyst_company_by_company_review,rejected because charging power modules are competitive and weakly differentiated,英可瑞的车载/充电电源模块有技术属性，但规模、盈利和客户壁垒弱于保留的储能/测试/军工电源公司。,Rejected for now. 英可瑞: 英可瑞的车载/充电电源模块有技术属性，但规模、盈利和客户壁垒弱于保留的储能/测试/军工电源公司。 triage 68.02; moat 66.00; technology 89.86; market 49.21; quality 56.00; governance 69.43.,Reject smaller charging-power suppliers without category leadership.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300713;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300713.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300713.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:44:34+00:00
电气设备-电源设备-其他电源设备,002922,伊戈尔,direct_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for photovoltaic transformer and power-magnetic components,伊戈尔在光伏变压器、磁性器件和电源组件方向有客户认证和制造经验，但产品壁垒弱于储能系统和军工电源。,Watch. 伊戈尔: 伊戈尔在光伏变压器、磁性器件和电源组件方向有客户认证和制造经验，但产品壁垒弱于储能系统和军工电源。 triage 65.86; moat 61.43; technology 73.29; market 65.21; quality 56.00; governance 67.57.,Boundary retain power-magnetic component suppliers when customer qualification and renewable exposure are credible.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002922;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002922.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002922.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:44:34+00:00
电气设备-电源设备-其他电源设备,000576,甘化科工,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for defense power-electronics exposure,甘化科工转型军工电源/电子方向，当前体量不大但军品资质和高可靠电源属性值得边界观察。,Watch. 甘化科工: 甘化科工转型军工电源/电子方向，当前体量不大但军品资质和高可靠电源属性值得边界观察。 triage 64.74; moat 55.71; technology 77.57; market 48.36; quality 71.71; governance 70.14.,Boundary retain defense power-electronics cases when qualification is plausible but platform scale remains small.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000576;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000576.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000576.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:44:34+00:00
电气设备-电源设备-其他电源设备,300153,科泰电源,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because generator-set business is mature and cyclical,科泰电源以柴油发电机组和备用电源为主，产品成熟、可替代性较强，不适合能力型观察。,Rejected for now. 科泰电源: 科泰电源以柴油发电机组和备用电源为主，产品成熟、可替代性较强，不适合能力型观察。 triage 64.41; moat 60.71; technology 74.14; market 59.79; quality 54.43; governance 66.71.,Reject mature generator-set companies without scarce technology.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300153;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300153.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300153.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:44:34+00:00
电气设备-电源设备-其他电源设备,300593,新雷能,boundary_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as an aerospace and defense power-supply platform,新雷能的高可靠电源服务航空航天、军工和通信等场景，质量体系、可靠性验证和客户认证周期长，资金不能快速复制。,Watch. 新雷能: 新雷能的高可靠电源服务航空航天、军工和通信等场景，质量体系、可靠性验证和客户认证周期长，资金不能快速复制。 triage 64.18; moat 58.57; technology 82.00; market 50.36; quality 60.71; governance 69.29.,Retain high-reliability military/aerospace power-supply companies with qualification-heavy customer bases.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300593;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300593.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300593.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:44:34+00:00
