peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
公用事业-电力-新能源发电,601985,中国核电,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a nuclear-power platform with scarce regulatory and operating moat,中国核电的核心不是普通新能源装机，而是核电牌照、堆型工程、运营安全记录、央企资源和长期现金流；资金充足的新进入者也无法短期复制核电准入和项目履历。,Watch. 中国核电: 中国核电的核心不是普通新能源装机，而是核电牌照、堆型工程、运营安全记录、央企资源和长期现金流；资金充足的新进入者也无法短期复制核电准入和项目履历。 triage 68.55; moat 83.00; technology 43.57; market 90.00; quality 78.21; governance 67.58.,Retain nuclear-power operators as regulated scarce-asset platforms rather than ordinary renewable generators.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH601985;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601985.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601985.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:24:37+00:00
公用事业-电力-新能源发电,001289,龙源电力,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as the global wind-power operator leader,龙源电力是长期风电专业平台，具备全球领先风电装机、早期资源获取、海上/低风速/高海拔经验、央企融资和运维体系，明显强于普通电站投资商。,Watch. 龙源电力: 龙源电力是长期风电专业平台，具备全球领先风电装机、早期资源获取、海上/低风速/高海拔经验、央企融资和运维体系，明显强于普通电站投资商。 triage 68.08; moat 84.95; technology 44.00; market 85.79; quality 69.05; governance 68.21.,"Retain global or national renewable operators with scale, resource acquisition history, operating systems, and low-cost financing.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001289;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22001289.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22001289.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:24:37+00:00
公用事业-电力-新能源发电,600930,华电新能,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as Huadian's final renewable-energy integration platform,华电新能虽然A股上市时间短，但承继华电集团大规模风光资产，是央企新能源最终整合平台，装机规模和项目获取能力难以由民营资本快速复制。,Watch. 华电新能: 华电新能虽然A股上市时间短，但承继华电集团大规模风光资产，是央企新能源最终整合平台，装机规模和项目获取能力难以由民营资本快速复制。 triage 68.01; moat 85.47; technology 40.00; market 87.89; quality 77.47; governance 67.26.,"Retain newly listed but mature central-SOE renewable platforms when assets, parent support, and scale are already disclosed.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600930;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600930.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600930.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:24:37+00:00
公用事业-电力-新能源发电,600905,三峡能源,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as Three Gorges' renewable-energy flagship,三峡能源是三峡集团新能源战略平台，陆上风光、海上风电、大基地、储能和战略投资协同突出；资源、融资、工程组织和海上风电经验构成强平台优势。,Watch. 三峡能源: 三峡能源是三峡集团新能源战略平台，陆上风光、海上风电、大基地、储能和战略投资协同突出；资源、融资、工程组织和海上风电经验构成强平台优势。 triage 66.59; moat 84.42; technology 40.43; market 83.68; quality 74.32; governance 66.95.,"Retain renewable flagship platforms with differentiated offshore wind, mega-base, storage, and parent-group advantages.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600905;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600905.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600905.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:24:37+00:00
公用事业-电力-新能源发电,000537,绿发电力,direct_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for China Green Development platform and differentiated multi-energy projects,绿发电力具备中国绿发平台属性，布局风电、海上风电、光伏、光热、储能及多能互补，部分项目有示范性；但规模和行业话语权弱于龙源、三峡、华电。,Watch. 绿发电力: 绿发电力具备中国绿发平台属性，布局风电、海上风电、光伏、光热、储能及多能互补，部分项目有示范性；但规模和行业话语权弱于龙源、三峡、华电。 triage 66.58; moat 85.84; technology 39.00; market 78.00; quality 83.79; governance 66.32.,"Boundary retain renewable platforms with differentiated project mix, demonstrative assets, and parent support, but lower scale than national leaders.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000537;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000537.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000537.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:24:37+00:00
公用事业-电力-新能源发电,002015,协鑫能科,direct_watch,reject_for_now,,analyst_company_by_company_review,rejected because integrated-energy and virtual-power-plant narrative is not yet a hard moat,协鑫能科的能源服务、虚拟电厂和AI能源叙事有想象力，但目前更像资产管理和综合能源服务，尚未证明客户锁定、调度数据或交易能力足以抵御大能源集团复制。,Rejected for now. 协鑫能科: 协鑫能科的能源服务、虚拟电厂和AI能源叙事有想象力，但目前更像资产管理和综合能源服务，尚未证明客户锁定、调度数据或交易能力足以抵御大能源集团复制。 triage 66.26; moat 83.89; technology 44.14; market 77.16; quality 69.89; governance 68.84.,"Reject integrated-energy service stories unless customer lock-in, dispatch data, or trading capability becomes independently moat-like.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002015;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002015.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002015.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:24:37+00:00
公用事业-电力-新能源发电,601016,节能风电,direct_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for specialist wind-power operation and central-SOE backing,节能风电是专业风电运营商，有早期示范项目、区域风资源沉淀、海外项目和央企股东支持；但装机规模和综合资源获取能力弱于直接关注平台。,Watch. 节能风电: 节能风电是专业风电运营商，有早期示范项目、区域风资源沉淀、海外项目和央企股东支持；但装机规模和综合资源获取能力弱于直接关注平台。 triage 65.68; moat 84.79; technology 40.71; market 73.79; quality 72.63; governance 69.47.,Boundary retain specialist wind operators when operating history and parent support are visible but scale is second tier.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH601016;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601016.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601016.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:24:37+00:00
公用事业-电力-新能源发电,000155,川能动力,direct_watch,reject_for_now,,analyst_company_by_company_review,rejected again after considering renewable power and lithium as a combined platform,川能动力已在锂资源组被复核；本组再看其风光、垃圾发电和锂电协同，仍未形成全国新能源发电平台或清晰低成本资源优势。,Rejected for now. 川能动力: 川能动力已在锂资源组被复核；本组再看其风光、垃圾发电和锂电协同，仍未形成全国新能源发电平台或清晰低成本资源优势。 triage 65.46; moat 78.26; technology 45.43; market 70.42; quality 80.32; governance 70.42.,"Consider multi-capability companies across theses, but require at least one segment to reach watchlist-level leadership.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000155;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000155.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000155.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:24:37+00:00
公用事业-电力-新能源发电,000690,宝新能源,direct_watch,reject_for_now,,analyst_company_by_company_review,rejected because clean-coal and financial-investment mix is not a renewable moat,宝新能源仍带有洁净煤发电和金融投资双主业，新能源平台属性、资源控制和技术壁垒均不如保留的央企平台。,Rejected for now. 宝新能源: 宝新能源仍带有洁净煤发电和金融投资双主业，新能源平台属性、资源控制和技术壁垒均不如保留的央企平台。 triage 65.35; moat 80.37; technology 40.00; market 80.11; quality 68.74; governance 71.37.,Reject mixed power/finance companies when renewable capability is not the core durable moat.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000690;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000690.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000690.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:24:37+00:00
公用事业-电力-新能源发电,601619,嘉泽新能,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because project-finance skill is replicable by larger energy groups,嘉泽新能具备一定民营新能源开发和资本运作能力，但行业中更强的央企/省级平台可凭融资和资源获取优势复制并压制其模式。,Rejected for now. 嘉泽新能: 嘉泽新能具备一定民营新能源开发和资本运作能力，但行业中更强的央企/省级平台可凭融资和资源获取优势复制并压制其模式。 triage 64.35; moat 76.68; technology 40.00; market 68.53; quality 83.16; governance 68.53.,Reject private renewable developers when the moat is mainly project finance and ordinary asset development.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH601619;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601619.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601619.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:24:37+00:00
