peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
信息技术-通信设备-通信传输设备,600487,亨通光电,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear communication-infrastructure or optical-interconnect leader after company-by-company review.,"Global optical fiber, optical network, submarine cable, smart-grid cable, and energy-internet platform with top-tier global market share, deep-sea system capability, and international delivery network.","Retained. 亨通光电: Global optical fiber, optical network, submarine cable, smart-grid cable, and energy-internet platform with top-tier global market share, deep-sea system capability, and international delivery network. triage 79.36; moat 85.79; technology 85.42; market 96.92; quality 56.96; governance 67.12.","Retain communication-transmission companies when they are global or national leaders in telecom equipment, optical modules, optical chips/devices, optical fiber/preform/cable, submarine cable, or AI/data-center optical interconnect infrastructure.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600487;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600487.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600487.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-通信设备-通信传输设备,688080,映翰通,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated communication-transmission rules.,"Industrial IoT router/gateway and vertical solution provider with global industrial customers, power-grid/automation/transport applications, and sticky deployment scenarios.","Retained after boundary review. 映翰通: Industrial IoT router/gateway and vertical solution provider with global industrial customers, power-grid/automation/transport applications, and sticky deployment scenarios. triage 76.51; moat 75.50; technology 88.04; market 73.00; quality 74.33; governance 71.62.","Boundary retention requires distinct industrial IoT, cellular module, RF filter, integrated photonics, special communication, industrial networking, high-reliability connector, test-instrument, ceramic filter, network-security, or high-speed interconnect capability not fully covered by stronger leaders.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688080;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688080.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688080.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-通信设备-通信传输设备,000063,中兴通讯,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear communication-infrastructure or optical-interconnect leader after company-by-company review.,"Global integrated ICT equipment provider serving telecom operators, enterprise/government, and consumers across many countries, with core 5G, transmission, data-center, and communication-system capability.","Retained. 中兴通讯: Global integrated ICT equipment provider serving telecom operators, enterprise/government, and consumers across many countries, with core 5G, transmission, data-center, and communication-system capability. triage 73.88; moat 75.00; technology 79.54; market 86.00; quality 63.13; governance 66.25.","Retain communication-transmission companies when they are global or national leaders in telecom equipment, optical modules, optical chips/devices, optical fiber/preform/cable, submarine cable, or AI/data-center optical interconnect infrastructure.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000063;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000063.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000063.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-通信设备-通信传输设备,601869,长飞光纤,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear communication-infrastructure or optical-interconnect leader after company-by-company review.,"Global optical preform, fiber, cable, and integrated optical-communication solution leader with A+H listing, technology absorption/reinnovation history, and global customer base.","Retained. 长飞光纤: Global optical preform, fiber, cable, and integrated optical-communication solution leader with A+H listing, technology absorption/reinnovation history, and global customer base. triage 70.97; moat 70.75; technology 70.96; market 81.50; quality 65.83; governance 67.25.","Retain communication-transmission companies when they are global or national leaders in telecom equipment, optical modules, optical chips/devices, optical fiber/preform/cable, submarine cable, or AI/data-center optical interconnect infrastructure.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH601869;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601869.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601869.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-通信设备-通信传输设备,300570,太辰光,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear communication-infrastructure or optical-interconnect leader after company-by-company review.,"High-density optical connector, ceramic ferrule, passive optical device, and high-speed optical interconnect leader serving hyperscale data centers and AI clusters.","Retained. 太辰光: High-density optical connector, ceramic ferrule, passive optical device, and high-speed optical interconnect leader serving hyperscale data centers and AI clusters. triage 70.77; moat 67.62; technology 74.08; market 71.25; quality 70.46; governance 71.12.","Retain communication-transmission companies when they are global or national leaders in telecom equipment, optical modules, optical chips/devices, optical fiber/preform/cable, submarine cable, or AI/data-center optical interconnect infrastructure.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300570;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300570.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300570.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-通信设备-通信传输设备,600498,烽火通信,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear communication-infrastructure or optical-interconnect leader after company-by-company review.,"Core national optical-communication and ICT network equipment provider with broad transmission, access, and industry informatization capability.","Retained. 烽火通信: Core national optical-communication and ICT network equipment provider with broad transmission, access, and industry informatization capability. triage 70.19; moat 71.17; technology 71.88; market 82.42; quality 55.54; governance 66.50.","Retain communication-transmission companies when they are global or national leaders in telecom equipment, optical modules, optical chips/devices, optical fiber/preform/cable, submarine cable, or AI/data-center optical interconnect infrastructure.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600498;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600498.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600498.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-通信设备-通信传输设备,000810,创维数字,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Digital home, set-top box, broadband equipment, display, and service business is visible, but consumer/terminal products are more replaceable than retained network-infrastructure platforms.","Rejected for now. 创维数字: Digital home, set-top box, broadband equipment, display, and service business is visible, but consumer/terminal products are more replaceable than retained network-infrastructure platforms. triage 70.08; moat 73.33; technology 73.71; market 77.83; quality 54.83; governance 67.88.","Reject legacy network equipment, ordinary fiber/cable capacity, base-station antenna hardware, project/system integration, weaker optical-module followers, and low-barrier communication components when stronger retained peers cover the thesis.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000810;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000810.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000810.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-通信设备-通信传输设备,300638,广和通,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated communication-transmission rules.,"Global wireless communication module and AIoT solution provider with cellular modules, AI agents, global connectivity, cloud services, and broad vertical-industry coverage.","Retained after boundary review. 广和通: Global wireless communication module and AIoT solution provider with cellular modules, AI agents, global connectivity, cloud services, and broad vertical-industry coverage. triage 69.97; moat 70.12; technology 72.17; market 79.00; quality 54.50; governance 69.38.","Boundary retention requires distinct industrial IoT, cellular module, RF filter, integrated photonics, special communication, industrial networking, high-reliability connector, test-instrument, ceramic filter, network-security, or high-speed interconnect capability not fully covered by stronger leaders.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300638;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300638.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300638.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-通信设备-通信传输设备,300292,吴通控股,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Communication connectors, wireless modules, and mobile information-service exposure are not enough to stand out versus retained module and infrastructure leaders.","Rejected for now. 吴通控股: Communication connectors, wireless modules, and mobile information-service exposure are not enough to stand out versus retained module and infrastructure leaders. triage 69.64; moat 72.08; technology 72.00; market 73.33; quality 53.83; governance 68.88.","Reject legacy network equipment, ordinary fiber/cable capacity, base-station antenna hardware, project/system integration, weaker optical-module followers, and low-barrier communication components when stronger retained peers cover the thesis.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300292;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300292.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300292.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-通信设备-通信传输设备,300252,金信诺,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated communication-transmission rules.,"High-performance signal interconnect company with RF cable, RF antenna, data communication, satellite internet, special-industry, standards, and Design-In customer development capabilities.","Retained after boundary review. 金信诺: High-performance signal interconnect company with RF cable, RF antenna, data communication, satellite internet, special-industry, standards, and Design-In customer development capabilities. triage 68.12; moat 68.46; technology 76.58; market 69.08; quality 58.58; governance 66.75.","Boundary retention requires distinct industrial IoT, cellular module, RF filter, integrated photonics, special communication, industrial networking, high-reliability connector, test-instrument, ceramic filter, network-security, or high-speed interconnect capability not fully covered by stronger leaders.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300252;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300252.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300252.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
