peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
公用事业-电力-火电,000027,深圳能源,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated thermal-power screening rules.,"Boundary watch: Shenzhen Energy has a high-load city/Greater Bay Area energy platform plus power, gas, environmental, and renewable assets. It is differentiated from pure thermal generators, but the moat is regional and regulated rather than technology-led.","Retained. 深圳能源: Boundary watch: Shenzhen Energy has a high-load city/Greater Bay Area energy platform plus power, gas, environmental, and renewable assets. It is differentiated from pure thermal generators, but the moat is regional and regulated rather than technology-led. triage 68.93; moat 83.59; technology 46.19; market 78.28; quality 75.93; governance 69.10. Special dimension: 大湾区综合能源平台.","Retain thermal-power companies only when they own national generation-platform scale, low-cost coal-power/resource integration, strong load-center integrated-energy platforms, or differentiated clean-energy/resource optionality that a capital-only entrant cannot quickly replicate.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000027;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000027.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000027.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:40:29+00:00
公用事业-电力-火电,000037,深南电A,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,Small Shenzhen thermal-power/heat platform lacks scale and durable differentiation versus stronger Bay Area energy platforms.,Rejected for now. 深南电A: Small Shenzhen thermal-power/heat platform lacks scale and durable differentiation versus stronger Bay Area energy platforms. triage 60.91; moat 73.34; technology 44.63; market 52.21; quality 77.10; governance 71.79.,"Reject ordinary local thermal-power utilities, small heat/cogeneration operators, weaker duplicate SOE platforms, regional generators without clear cost/resource/load-center advantage, and broad energy stories without proven platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000037;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000037.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000037.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:40:29+00:00
公用事业-电力-火电,000531,穗恒运Ａ,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,Local Guangzhou development-zone power/heat assets are useful but too small and covered by stronger Guangdong/Guangzhou energy platforms.,Rejected for now. 穗恒运Ａ: Local Guangzhou development-zone power/heat assets are useful but too small and covered by stronger Guangdong/Guangzhou energy platforms. triage 59.58; moat 73.69; technology 43.52; market 55.66; quality 69.31; governance 69.72.,"Reject ordinary local thermal-power utilities, small heat/cogeneration operators, weaker duplicate SOE platforms, regional generators without clear cost/resource/load-center advantage, and broad energy stories without proven platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000531;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000531.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000531.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:40:29+00:00
公用事业-电力-火电,000539,粤电力Ａ,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated thermal-power screening rules.,"Boundary watch: Guangdong Electric Power is a major provincial power platform in a structurally strong load center. It deserves observation for regional asset scarcity, but coal-price/tariff cyclicality and limited technology barrier keep it below direct-watch leaders.","Retained. 粤电力Ａ: Boundary watch: Guangdong Electric Power is a major provincial power platform in a structurally strong load center. It deserves observation for regional asset scarcity, but coal-price/tariff cyclicality and limited technology barrier keep it below direct-watch leaders. triage 64.00; moat 84.28; technology 42.04; market 78.14; quality 60.69; governance 66.83. Special dimension: 广东省级电力平台.","Retain thermal-power companies only when they own national generation-platform scale, low-cost coal-power/resource integration, strong load-center integrated-energy platforms, or differentiated clean-energy/resource optionality that a capital-only entrant cannot quickly replicate.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000539;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000539.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000539.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:40:29+00:00
公用事业-电力-火电,000543,皖能电力,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Anhui provincial power platform has regulated assets, but no clear cost, scale, load-center, or technology advantage strong enough versus retained provincial leaders.","Rejected for now. 皖能电力: Anhui provincial power platform has regulated assets, but no clear cost, scale, load-center, or technology advantage strong enough versus retained provincial leaders. triage 65.27; moat 79.55; technology 44.93; market 75.79; quality 70.07; governance 68.90.","Reject ordinary local thermal-power utilities, small heat/cogeneration operators, weaker duplicate SOE platforms, regional generators without clear cost/resource/load-center advantage, and broad energy stories without proven platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000543;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000543.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000543.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:40:29+00:00
公用事业-电力-火电,000600,建投能源,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,Hebei provincial thermal-power exposure is mostly a regional regulated asset base; it lacks clear differentiation or resource control versus stronger retained platforms.,Rejected for now. 建投能源: Hebei provincial thermal-power exposure is mostly a regional regulated asset base; it lacks clear differentiation or resource control versus stronger retained platforms. triage 67.57; moat 81.52; technology 49.00; market 71.66; quality 80.55; governance 69.52.,"Reject ordinary local thermal-power utilities, small heat/cogeneration operators, weaker duplicate SOE platforms, regional generators without clear cost/resource/load-center advantage, and broad energy stories without proven platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000600;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000600.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000600.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:40:29+00:00
公用事业-电力-火电,000767,晋控电力,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Shanxi coal-power exposure has group/resource relevance, but the listed company does not show enough low-cost resource control or operating quality to beat retained coal-power platforms.","Rejected for now. 晋控电力: Shanxi coal-power exposure has group/resource relevance, but the listed company does not show enough low-cost resource control or operating quality to beat retained coal-power platforms. triage 60.30; moat 77.48; technology 42.78; market 64.62; quality 62.76; governance 66.41.","Reject ordinary local thermal-power utilities, small heat/cogeneration operators, weaker duplicate SOE platforms, regional generators without clear cost/resource/load-center advantage, and broad energy stories without proven platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000767;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000767.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000767.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:40:29+00:00
公用事业-电力-火电,000791,甘肃能源,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated thermal-power screening rules.,"Boundary watch: Gansu Energy includes hydro, wind, solar, thermal, and regional energy-resource exposure. Resource location and clean-energy optionality justify observation, but smaller scale and regional concentration keep it boundary.","Retained. 甘肃能源: Boundary watch: Gansu Energy includes hydro, wind, solar, thermal, and regional energy-resource exposure. Resource location and clean-energy optionality justify observation, but smaller scale and regional concentration keep it boundary. triage 63.81; moat 75.41; technology 40.48; market 63.38; quality 86.00; governance 70.55. Special dimension: 甘肃水火风光资源平台.","Retain thermal-power companies only when they own national generation-platform scale, low-cost coal-power/resource integration, strong load-center integrated-energy platforms, or differentiated clean-energy/resource optionality that a capital-only entrant cannot quickly replicate.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000791;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000791.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000791.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:40:29+00:00
公用事业-电力-火电,000875,电投绿能,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated thermal-power screening rules.,"Boundary watch: SPIC-linked electric-power and new-energy platform with thermal, hydro, wind, solar, distributed energy, and operation-service scope. The multi-energy portfolio is real, but category leadership is less clear than national leaders.","Retained. 电投绿能: Boundary watch: SPIC-linked electric-power and new-energy platform with thermal, hydro, wind, solar, distributed energy, and operation-service scope. The multi-energy portfolio is real, but category leadership is less clear than national leaders. triage 62.74; moat 76.45; technology 44.56; market 64.21; quality 77.38; governance 67.66. Special dimension: 央企新能源转型平台.","Retain thermal-power companies only when they own national generation-platform scale, low-cost coal-power/resource integration, strong load-center integrated-energy platforms, or differentiated clean-energy/resource optionality that a capital-only entrant cannot quickly replicate.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000875;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000875.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000875.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:40:29+00:00
公用事业-电力-火电,000899,赣能股份,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,Jiangxi local power assets and hydro/thermal mix do not show enough category leadership or resource scarcity versus retained regional energy platforms.,Rejected for now. 赣能股份: Jiangxi local power assets and hydro/thermal mix do not show enough category leadership or resource scarcity versus retained regional energy platforms. triage 62.62; moat 74.72; technology 43.15; market 60.62; quality 81.24; governance 68.28.,"Reject ordinary local thermal-power utilities, small heat/cogeneration operators, weaker duplicate SOE platforms, regional generators without clear cost/resource/load-center advantage, and broad energy stories without proven platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000899;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000899.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000899.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:40:29+00:00
