peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
医药生物-医药商业-医药商业,000963,华东医药,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: company-level pharma platform or drug-discovery technology capability after company-by-company review.,"Integrated pharmaceutical industrial, commercial, aesthetic-medicine, and industrial-microbiology platform with specialty-drug franchises, international registrations, and differentiated ADC/GLP-1/autoimmune/oncology pipeline.","Retained. 华东医药: Integrated pharmaceutical industrial, commercial, aesthetic-medicine, and industrial-microbiology platform with specialty-drug franchises, international registrations, and differentiated ADC/GLP-1/autoimmune/oncology pipeline. triage 76.52; moat 71.41; technology 87.33; market 82.02; quality 72.55; governance 70.77.","Retain pharma-commerce-labeled companies when company-level capability is actually an integrated pharmaceutical industrial platform, large pharma industrial-commercial platform, or scarce drug-discovery technology platform.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000963;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000963.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000963.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-医药商业-医药商业,600332,白云山,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: company-level pharma platform or drug-discovery technology capability after company-by-company review.,"Large integrated pharmaceutical platform with Chinese and western medicines, APIs, natural medicine, commercial distribution, retail, big-health brands, and A+H listed backing from Guangzhou Pharmaceutical.","Retained. 白云山: Large integrated pharmaceutical platform with Chinese and western medicines, APIs, natural medicine, commercial distribution, retail, big-health brands, and A+H listed backing from Guangzhou Pharmaceutical. triage 73.52; moat 72.32; technology 79.11; market 84.30; quality 66.64; governance 69.55.","Retain pharma-commerce-labeled companies when company-level capability is actually an integrated pharmaceutical industrial platform, large pharma industrial-commercial platform, or scarce drug-discovery technology platform.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600332;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600332.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600332.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-医药商业-医药商业,000028,国药一致,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated pharma-commerce rules.,"Sinopharm distribution and retail platform with national pharmaceutical-commerce backing and scale, retained as a regulated channel leader rather than a high-margin business.","Retained after boundary review. 国药一致: Sinopharm distribution and retail platform with national pharmaceutical-commerce backing and scale, retained as a regulated channel leader rather than a high-margin business. triage 72.44; moat 75.09; technology 75.28; market 82.30; quality 59.09; governance 68.73.","Boundary retention requires regulated national distribution scale, scarce product qualification, leading pharmacy-chain consolidation, strong medical-brand commercialization, diagnostics leadership, or branded drug innovation optionality.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000028;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000028.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000028.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-医药商业-医药商业,603883,老百姓,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated pharma-commerce rules.,"National listed pharmacy chain with scale, membership, chronic-disease service, and prescription-outflow optionality; retained as a leading retail-pharmacy consolidator.","Retained after boundary review. 老百姓: National listed pharmacy chain with scale, membership, chronic-disease service, and prescription-outflow optionality; retained as a leading retail-pharmacy consolidator. triage 72.01; moat 73.05; technology 76.61; market 74.66; quality 66.95; governance 67.64.","Boundary retention requires regulated national distribution scale, scarce product qualification, leading pharmacy-chain consolidation, strong medical-brand commercialization, diagnostics leadership, or branded drug innovation optionality.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603883;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603883.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603883.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-医药商业-医药商业,688222,成都先导,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: company-level pharma platform or drug-discovery technology capability after company-by-company review.,"Cross-industry drug-discovery technology platform with DEL, FBDD/SBDD, oligonucleotide, TPD, AI/automation DMTA, and global biotech/pharma customer relationships; retained under innovative-drug-tool rules rather than commerce rules.","Retained. 成都先导: Cross-industry drug-discovery technology platform with DEL, FBDD/SBDD, oligonucleotide, TPD, AI/automation DMTA, and global biotech/pharma customer relationships; retained under innovative-drug-tool rules rather than commerce rules. triage 69.17; moat 60.68; technology 84.00; market 54.39; quality 77.50; governance 71.59.","Retain pharma-commerce-labeled companies when company-level capability is actually an integrated pharmaceutical industrial platform, large pharma industrial-commercial platform, or scarce drug-discovery technology platform.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688222;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688222.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688222.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-医药商业-医药商业,301017,漱玉平民,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Regional pharmacy-chain scale and brand are visible, but the thesis is weaker than retained national pharmacy-chain leaders.","Rejected for now. 漱玉平民: Regional pharmacy-chain scale and brand are visible, but the thesis is weaker than retained national pharmacy-chain leaders. triage 69.02; moat 68.68; technology 75.00; market 68.93; quality 66.27; governance 66.14.","Reject ordinary regional distribution, low-margin drug/device logistics, weaker regional pharmacy chains, IVD distributors, and mixed healthcare-commerce assets when stronger retained peers cover the durable thesis.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301017;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301017.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301017.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-医药商业-医药商业,000078,ST海王,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Pharmaceutical distribution scale is offset by ST status and weak operating quality, and does not show a stronger channel moat than retained national platforms.","Rejected for now. ST海王: Pharmaceutical distribution scale is offset by ST status and weak operating quality, and does not show a stronger channel moat than retained national platforms. triage 68.52; moat 73.50; technology 77.50; market 68.02; quality 52.86; governance 66.00.","Reject ordinary regional distribution, low-margin drug/device logistics, weaker regional pharmacy chains, IVD distributors, and mixed healthcare-commerce assets when stronger retained peers cover the durable thesis.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000078;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000078.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000078.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-医药商业-医药商业,000705,浙江震元,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Time-honored Zhenyuan brand, local pharmaceutical commerce, and health-service mix are visible, but the moat is regional and already covered by stronger TCM and retail-pharmacy cases.","Rejected for now. 浙江震元: Time-honored Zhenyuan brand, local pharmaceutical commerce, and health-service mix are visible, but the moat is regional and already covered by stronger TCM and retail-pharmacy cases. triage 67.63; moat 69.41; technology 75.67; market 60.93; quality 59.00; governance 70.91.","Reject ordinary regional distribution, low-margin drug/device logistics, weaker regional pharmacy chains, IVD distributors, and mixed healthcare-commerce assets when stronger retained peers cover the durable thesis.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000705;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000705.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000705.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-医药商业-医药商业,300937,药易购,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Regional pharmaceutical e-commerce/B2B distribution platform is innovative locally, but coverage and durability are weaker than national distribution and retail leaders.","Rejected for now. 药易购: Regional pharmaceutical e-commerce/B2B distribution platform is innovative locally, but coverage and durability are weaker than national distribution and retail leaders. triage 66.57; moat 69.64; technology 74.17; market 60.48; quality 56.73; governance 69.14.","Reject ordinary regional distribution, low-margin drug/device logistics, weaker regional pharmacy chains, IVD distributors, and mixed healthcare-commerce assets when stronger retained peers cover the durable thesis.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300937;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300937.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300937.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-医药商业-医药商业,601607,上海医药,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: company-level pharma platform or drug-discovery technology capability after company-by-company review.,"Large integrated pharmaceutical industrial and commercial platform with national distribution scale, drug manufacturing, import/export, and broad product/service network.","Retained. 上海医药: Large integrated pharmaceutical industrial and commercial platform with national distribution scale, drug manufacturing, import/export, and broad product/service network. triage 66.48; moat 62.00; technology 68.83; market 78.75; quality 63.05; governance 67.18.","Retain pharma-commerce-labeled companies when company-level capability is actually an integrated pharmaceutical industrial platform, large pharma industrial-commercial platform, or scarce drug-discovery technology platform.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH601607;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601607.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22601607.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
