peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
交运设备-铁路设备-铁路专用设备及器材,301048,金鹰重工,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a railway engineering and maintenance equipment platform,金鹰重工服务铁路大型养路机械、工程装备和运维场景，国铁客户准入、设备可靠性和线路应用经验构成高验证壁垒。,Watch. 金鹰重工: 金鹰重工服务铁路大型养路机械、工程装备和运维场景，国铁客户准入、设备可靠性和线路应用经验构成高验证壁垒。 triage 66.84; moat 83.00; technology 42.00; market 90.00; quality 65.17; governance 67.50.,Retain railway engineering-equipment platforms when national railway qualification and installed base are visible.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301048;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301048.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301048.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:42:24+00:00
交运设备-铁路设备-铁路专用设备及器材,688569,铁科轨道,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a high-speed rail fastener and track-material platform,铁科轨道背靠铁科院体系，高铁扣件、轨道结构件和线路材料直接关系安全，认证周期和线路应用经验难以复制。,Watch. 铁科轨道: 铁科轨道背靠铁科院体系，高铁扣件、轨道结构件和线路材料直接关系安全，认证周期和线路应用经验难以复制。 triage 66.80; moat 79.67; technology 47.00; market 79.67; quality 74.17; governance 71.00.,Retain rail-material companies with high-speed rail qualification and safety-critical application history.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688569;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688569.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688569.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:42:24+00:00
交运设备-铁路设备-铁路专用设备及器材,300351,永贵电器,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a rail and high-reliability connector platform,永贵电器在轨交连接器基础上延伸到新能源车、军工等高可靠连接场景，客户认证和安全可靠性壁垒明显。,Watch. 永贵电器: 永贵电器在轨交连接器基础上延伸到新能源车、军工等高可靠连接场景，客户认证和安全可靠性壁垒明显。 triage 66.71; moat 82.17; technology 47.83; market 82.67; quality 68.17; governance 68.50.,Retain high-reliability connector platforms serving rail and other qualification-heavy end markets.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300351;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300351.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300351.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:42:24+00:00
交运设备-铁路设备-铁路专用设备及器材,603500,祥和实业,direct_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for railway fastener components,祥和实业在轨道扣件非金属部件等铁路材料中有客户资质和应用经验，但产品层级窄于铁科轨道。,Watch. 祥和实业: 祥和实业在轨道扣件非金属部件等铁路材料中有客户资质和应用经验，但产品层级窄于铁科轨道。 triage 65.95; moat 81.83; technology 39.83; market 76.33; quality 77.67; governance 69.50.,Boundary retain rail fastener-component suppliers when qualification exists but platform breadth is narrower.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603500;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603500.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603500.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:42:24+00:00
交运设备-铁路设备-铁路专用设备及器材,002972,科安达,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a rail-signal and axle-counting safety-system specialist,科安达聚焦轨道交通信号、计轴、防雷和安全控制，产品嵌入列控/信号安全链条，替换成本和认证壁垒高。,Watch. 科安达: 科安达聚焦轨道交通信号、计轴、防雷和安全控制，产品嵌入列控/信号安全链条，替换成本和认证壁垒高。 triage 65.26; moat 75.50; technology 46.17; market 66.00; quality 85.83; governance 71.50.,Retain rail-signal and safety-system specialists with embedded safety certification.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002972;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002972.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002972.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:42:24+00:00
交运设备-铁路设备-铁路专用设备及器材,920541,铁大科技,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for railway communication and signal monitoring,铁大科技涉及铁路通信信号和监测设备，安全认证和客户准入有壁垒；但规模和平台性较弱。,Watch. 铁大科技: 铁大科技涉及铁路通信信号和监测设备，安全认证和客户准入有壁垒；但规模和平台性较弱。 triage 64.71; moat 76.83; technology 47.67; market 60.33; quality 83.33; governance 69.00.,Boundary retain rail monitoring/signal companies when product qualification is visible but scale is limited.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=BJ920541;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920541.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22920541.BJ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:42:24+00:00
交运设备-铁路设备-铁路专用设备及器材,300906,日月明,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for railway inspection and measurement equipment,日月明聚焦轨道几何状态检测、测控和运维设备，技术场景专业且客户替换成本较高，但市场空间较小。,Watch. 日月明: 日月明聚焦轨道几何状态检测、测控和运维设备，技术场景专业且客户替换成本较高，但市场空间较小。 triage 63.45; moat 73.00; technology 50.33; market 56.00; quality 82.83; governance 72.00.,Boundary retain rail inspection-equipment niches when safety-critical data and installed base matter.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300906;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300906.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300906.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:42:24+00:00
交运设备-铁路设备-铁路专用设备及器材,605298,必得科技,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because vehicle interior and ventilation components are not sufficiently scarce,必得科技主要是轨交车辆通风、内装等配套件，客户准入有价值但产品可替代性高于信号、轨道材料和核心连接器。,Rejected for now. 必得科技: 必得科技主要是轨交车辆通风、内装等配套件，客户准入有价值但产品可替代性高于信号、轨道材料和核心连接器。 triage 63.05; moat 76.33; technology 42.67; market 64.33; quality 77.50; governance 70.00.,Reject rail vehicle component suppliers without safety-critical or irreplaceable product position.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH605298;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22605298.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22605298.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:42:24+00:00
交运设备-铁路设备-铁路专用设备及器材,000008,神州高铁,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because maintenance-platform story is weakened by poor operating quality,神州高铁有轨交运维装备和平台布局，但经营质量和项目化属性削弱护城河。,Rejected for now. 神州高铁: 神州高铁有轨交运维装备和平台布局，但经营质量和项目化属性削弱护城河。 triage 62.75; moat 81.33; technology 42.50; market 74.33; quality 64.83; governance 66.00.,Reject rail-equipment platforms when operating quality and project execution risk dominate.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000008;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000008.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000008.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:42:24+00:00
交运设备-铁路设备-铁路专用设备及器材,300594,ST朗进,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because ST status overrides rail HVAC niche,ST朗进有轨交空调和热管理能力，但ST及经营风险使其不适合第一轮观察。,Rejected for now. ST朗进: ST朗进有轨交空调和热管理能力，但ST及经营风险使其不适合第一轮观察。 triage 62.30; moat 78.00; technology 46.17; market 66.00; quality 63.50; governance 67.00.,Reject ST rail-equipment companies regardless of niche capability.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300594;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300594.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300594.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:42:24+00:00
