peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
医药生物-中药生产-中药生产,002603,以岭药业,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear TCM brand/category moat after company-by-company review.,Evidence-based TCM innovation and respiratory/cardio-cerebrovascular product platform; retained for R&D commercialization and strong product franchises.,Retained. 以岭药业: Evidence-based TCM innovation and respiratory/cardio-cerebrovascular product platform; retained for R&D commercialization and strong product franchises. triage 77.62; moat 75.06; technology 88.68; market 83.19; quality 71.28; governance 70.41.,"Retain TCM companies only when brand, scarce formula, category leadership, pricing power, or modern evidence-based product capability creates durable advantages.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002603;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002603.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002603.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,600535,天士力,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated TCM rules.,Modern TCM and cardiovascular-drug platform with product evidence and channel depth; retained as a boundary innovation/modernization case.,Retained after boundary review. 天士力: Modern TCM and cardiovascular-drug platform with product evidence and channel depth; retained as a boundary innovation/modernization case. triage 74.66; moat 69.22; technology 85.37; market 83.25; quality 67.69; governance 70.59.,Boundary TCM retention requires a differentiated product/category niche or brand moat not fully covered by stronger national leaders.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600535;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600535.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600535.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,600329,达仁堂,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated TCM rules.,Time-honored TCM platform with strong regional/national brands and operating discipline; retained as boundary brand case.,Retained after boundary review. 达仁堂: Time-honored TCM platform with strong regional/national brands and operating discipline; retained as boundary brand case. triage 74.23; moat 74.12; technology 80.08; market 80.94; quality 68.59; governance 67.59.,Boundary TCM retention requires a differentiated product/category niche or brand moat not fully covered by stronger national leaders.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600329;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600329.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600329.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,600572,康恩贝,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated TCM rules.,OTC and herbal-healthcare brand portfolio; retained narrowly for brand/channel execution.,Retained after boundary review. 康恩贝: OTC and herbal-healthcare brand portfolio; retained narrowly for brand/channel execution. triage 73.71; moat 74.59; technology 80.40; market 80.38; quality 63.62; governance 68.91.,Boundary TCM retention requires a differentiated product/category niche or brand moat not fully covered by stronger national leaders.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600572;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600572.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600572.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,600436,片仔癀,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear TCM brand/category moat after company-by-company review.,"Category-defining scarce formula and brand moat. Pien Tze Huang combines secret/heritage formula, pricing power, brand trust, and constrained supply characteristics.","Retained. 片仔癀: Category-defining scarce formula and brand moat. Pien Tze Huang combines secret/heritage formula, pricing power, brand trust, and constrained supply characteristics. triage 73.26; moat 72.38; technology 78.33; market 84.62; quality 58.91; governance 71.16.","Retain TCM companies only when brand, scarce formula, category leadership, pricing power, or modern evidence-based product capability creates durable advantages.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600436;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600436.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600436.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,600351,亚宝药业,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"TCM product capability exists, but the brand/category moat is weaker or less differentiated than retained national and category leaders.","Rejected for now. 亚宝药业: TCM product capability exists, but the brand/category moat is weaker or less differentiated than retained national and category leaders. triage 73.02; moat 71.78; technology 82.94; market 71.38; quality 61.56; governance 71.25.","Reject regional, duplicative, weak-brand, or policy/product-cycle-exposed TCM companies even when current product sales are visible.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600351;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600351.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600351.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,000623,吉林敖东,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"TCM product capability exists, but the brand/category moat is weaker or less differentiated than retained national and category leaders.","Rejected for now. 吉林敖东: TCM product capability exists, but the brand/category moat is weaker or less differentiated than retained national and category leaders. triage 72.94; moat 72.09; technology 81.19; market 75.62; quality 63.91; governance 71.72.","Reject regional, duplicative, weak-brand, or policy/product-cycle-exposed TCM companies even when current product sales are visible.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000623;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000623.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000623.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,000538,云南白药,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear TCM brand/category moat after company-by-company review.,"National OTC and consumer-health brand platform with long brand trust, channel reach, and product extension capability.","Retained. 云南白药: National OTC and consumer-health brand platform with long brand trust, channel reach, and product extension capability. triage 72.41; moat 76.00; technology 69.48; market 86.75; quality 60.06; governance 69.56.","Retain TCM companies only when brand, scarce formula, category leadership, pricing power, or modern evidence-based product capability creates durable advantages.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000538;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000538.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000538.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,600479,千金药业,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"TCM product capability exists, but the brand/category moat is weaker or less differentiated than retained national and category leaders.","Rejected for now. 千金药业: TCM product capability exists, but the brand/category moat is weaker or less differentiated than retained national and category leaders. triage 72.28; moat 73.50; technology 78.78; market 75.62; quality 62.72; governance 68.06.","Reject regional, duplicative, weak-brand, or policy/product-cycle-exposed TCM companies even when current product sales are visible.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600479;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600479.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600479.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,600993,马应龙,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated TCM rules.,Anorectal and ophthalmology/OTC specialty brand with durable category mindshare; retained as focused brand niche.,Retained after boundary review. 马应龙: Anorectal and ophthalmology/OTC specialty brand with durable category mindshare; retained as focused brand niche. triage 72.24; moat 73.81; technology 72.75; market 78.38; quality 65.38; governance 70.78.,Boundary TCM retention requires a differentiated product/category niche or brand moat not fully covered by stronger national leaders.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600993;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600993.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600993.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,603998,方盛制药,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"reviewed company by company inside TCM; available evidence shows products or regional brand history, but not enough national brand, category leadership, pricing power, or clinical/channel moat versus retained peers.","Rejected for now. 方盛制药: reviewed company by company inside TCM; available evidence shows products or regional brand history, but not enough national brand, category leadership, pricing power, or clinical/channel moat versus retained peers. triage 72.04; moat 67.69; technology 84.52; market 68.12; quality 70.44; governance 67.22.","Reject regional, duplicative, weak-brand, or policy/product-cycle-exposed TCM companies even when current product sales are visible.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603998;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603998.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603998.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,600129,太极集团,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated TCM rules.,Large TCM and OTC platform with brand/channel assets; retained as boundary turnaround/platform case.,Retained after boundary review. 太极集团: Large TCM and OTC platform with brand/channel assets; retained as boundary turnaround/platform case. triage 71.27; moat 75.53; technology 77.70; market 80.19; quality 52.50; governance 66.28.,Boundary TCM retention requires a differentiated product/category niche or brand moat not fully covered by stronger national leaders.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600129;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600129.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600129.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,002349,精华制药,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"TCM product capability exists, but the brand/category moat is weaker or less differentiated than retained national and category leaders.","Rejected for now. 精华制药: TCM product capability exists, but the brand/category moat is weaker or less differentiated than retained national and category leaders. triage 70.82; moat 67.06; technology 81.67; market 65.25; quality 67.06; governance 71.44.","Reject regional, duplicative, weak-brand, or policy/product-cycle-exposed TCM companies even when current product sales are visible.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002349;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002349.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002349.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-中药生产-中药生产,000989,九芝堂,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"TCM product capability exists, but the brand/category moat is weaker or less differentiated than retained national and category leaders.","Rejected for now. 九芝堂: TCM product capability exists, but the brand/category moat is weaker or less differentiated than retained national and category leaders. triage 70.61; moat 68.62; technology 79.41; market 69.81; quality 65.00; governance 69.84.","Reject regional, duplicative, weak-brand, or policy/product-cycle-exposed TCM companies even when current product sales are visible.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000989;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000989.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000989.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
