peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
信息技术-通信设备-通信配套服务,000839,国安股份,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"VSAT, IDC, communication engineering, real estate, and investment activities are too mixed, with no clean listed-company communication moat.","Rejected for now. 国安股份: VSAT, IDC, communication engineering, real estate, and investment activities are too mixed, with no clean listed-company communication moat. triage 64.36; moat 62.79; technology 59.19; market 74.02; quality 65.08; governance 65.91.","Reject communication construction, network maintenance, SMS/value-added telecom channels, system integration, repair services, broad IDC/energy themes, ST cases, and project-heavy service businesses without hard communication IP or platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000839;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000839.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000839.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:49:57+00:00
信息技术-通信设备-通信配套服务,000889,中嘉博创,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Communication network design, maintenance, and system integration are mainly project/service businesses that can be replicated with capital, hiring, and operator relationships.","Rejected for now. 中嘉博创: Communication network design, maintenance, and system integration are mainly project/service businesses that can be replicated with capital, hiring, and operator relationships. triage 60.04; moat 57.97; technology 62.12; market 63.11; quality 58.42; governance 65.18.","Reject communication construction, network maintenance, SMS/value-added telecom channels, system integration, repair services, broad IDC/energy themes, ST cases, and project-heavy service businesses without hard communication IP or platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000889;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000889.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000889.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:49:57+00:00
信息技术-通信设备-通信配套服务,002093,国脉科技,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Telecom consulting, system integration, healthcare/education, and property-like businesses are mixed and lack a hard communication-technology moat.","Rejected for now. 国脉科技: Telecom consulting, system integration, healthcare/education, and property-like businesses are mixed and lack a hard communication-technology moat. triage 64.23; moat 55.85; technology 65.38; market 63.71; quality 73.30; governance 70.45.","Reject communication construction, network maintenance, SMS/value-added telecom channels, system integration, repair services, broad IDC/energy themes, ST cases, and project-heavy service businesses without hard communication IP or platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002093;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002093.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002093.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:49:57+00:00
信息技术-通信设备-通信配套服务,002123,梦网科技,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Enterprise messaging and cloud communication services have telecom-channel value, but SMS/RCS aggregation is competitive and weaker than retained hard-technology communication platforms.","Rejected for now. 梦网科技: Enterprise messaging and cloud communication services have telecom-channel value, but SMS/RCS aggregation is competitive and weaker than retained hard-technology communication platforms. triage 62.51; moat 62.18; technology 65.06; market 62.50; quality 53.77; governance 67.91.","Reject communication construction, network maintenance, SMS/value-added telecom channels, system integration, repair services, broad IDC/energy themes, ST cases, and project-heavy service businesses without hard communication IP or platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002123;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002123.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002123.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:49:57+00:00
信息技术-通信设备-通信配套服务,002148,北纬科技,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Mobile value-added, advertising, IoT services, and telecom licenses do not create enough durable advantage; the business is more channel/service than technology moat.","Rejected for now. 北纬科技: Mobile value-added, advertising, IoT services, and telecom licenses do not create enough durable advantage; the business is more channel/service than technology moat. triage 67.57; moat 63.52; technology 78.19; market 56.92; quality 70.72; governance 71.64.","Reject communication construction, network maintenance, SMS/value-added telecom channels, system integration, repair services, broad IDC/energy themes, ST cases, and project-heavy service businesses without hard communication IP or platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002148;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002148.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002148.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:49:57+00:00
信息技术-通信设备-通信配套服务,002316,亚联发展,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Communication equipment, smart transportation, and system-integration activities are broad but do not show category leadership or hard-to-replicate technology.","Rejected for now. 亚联发展: Communication equipment, smart transportation, and system-integration activities are broad but do not show category leadership or hard-to-replicate technology. triage 69.30; moat 66.55; technology 76.31; market 66.86; quality 62.39; governance 66.55.","Reject communication construction, network maintenance, SMS/value-added telecom channels, system integration, repair services, broad IDC/energy themes, ST cases, and project-heavy service businesses without hard communication IP or platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002316;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002316.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002316.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:49:57+00:00
信息技术-通信设备-通信配套服务,002544,普天科技,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated communication-support rules.,"Boundary watch: CEC-linked communication, network, satellite navigation, BeiDou, remote-sensing, and special-industry system capabilities provide qualification and project-reference barriers. It remains boundary because much of the business is still solution/integration oriented.","Retained. 普天科技: Boundary watch: CEC-linked communication, network, satellite navigation, BeiDou, remote-sensing, and special-industry system capabilities provide qualification and project-reference barriers. It remains boundary because much of the business is still solution/integration oriented. triage 66.03; moat 63.39; technology 66.00; market 74.26; quality 63.45; governance 67.73. Special dimension: 特种通信与北斗系统.","Retain communication-support companies only when they own scarce cellular-IoT module leadership, quantum or special communication technology, BeiDou/satellite/special-industry qualification, or component reliability barriers that capital alone cannot quickly replicate.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002544;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002544.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002544.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:49:57+00:00
信息技术-通信设备-通信配套服务,002929,润建股份,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Large communication network maintenance and digital operation services have scale and qualifications, but the moat is labor/project execution rather than technology; a well-funded competitor can replicate delivery capacity over time.","Rejected for now. 润建股份: Large communication network maintenance and digital operation services have scale and qualifications, but the moat is labor/project execution rather than technology; a well-funded competitor can replicate delivery capacity over time. triage 79.45; moat 82.70; technology 88.44; market 95.47; quality 63.10; governance 67.82.","Reject communication construction, network maintenance, SMS/value-added telecom channels, system integration, repair services, broad IDC/energy themes, ST cases, and project-heavy service businesses without hard communication IP or platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002929;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002929.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002929.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:49:57+00:00
信息技术-通信设备-通信配套服务,300025,华星创业,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"5G communication services, software outsourcing, IoT, and data services are project/integration oriented without clear platform control.","Rejected for now. 华星创业: 5G communication services, software outsourcing, IoT, and data services are project/integration oriented without clear platform control. triage 60.12; moat 57.94; technology 68.56; market 52.08; quality 51.06; governance 68.45.","Reject communication construction, network maintenance, SMS/value-added telecom channels, system integration, repair services, broad IDC/energy themes, ST cases, and project-heavy service businesses without hard communication IP or platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300025;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300025.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300025.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:49:57+00:00
信息技术-通信设备-通信配套服务,300050,世纪鼎利,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Network optimization/testing and education/business services are mixed, and the company lacks the current category dominance needed for inclusion.","Rejected for now. 世纪鼎利: Network optimization/testing and education/business services are mixed, and the company lacks the current category dominance needed for inclusion. triage 60.96; moat 51.61; technology 67.81; market 48.92; quality 71.22; governance 69.73.","Reject communication construction, network maintenance, SMS/value-added telecom channels, system integration, repair services, broad IDC/energy themes, ST cases, and project-heavy service businesses without hard communication IP or platform control.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300050;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300050.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300050.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:49:57+00:00
