peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
医药生物-化学制药-化学制剂,600276,恒瑞医药,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear chemical-pharma or specialty-drug platform after company-by-company review.,"Innovative-drug platform leader with broad oncology/autoimmune/anesthesia pipeline, repeated clinical/regulatory execution, and commercialization capability; current valuation or short-term profit is not part of this screen.","Retained. 恒瑞医药: Innovative-drug platform leader with broad oncology/autoimmune/anesthesia pipeline, repeated clinical/regulatory execution, and commercialization capability; current valuation or short-term profit is not part of this screen. triage 75.82; moat 70.00; technology 82.32; market 86.75; quality 74.14; governance 71.59.","Retain chemical-formulation companies when innovation, specialty clinical channel, brand trust, or integrated manufacturing creates durable advantages beyond generic-drug capacity.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600276;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600276.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600276.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-化学制药-化学制剂,002422,科伦药业,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear chemical-pharma or specialty-drug platform after company-by-company review.,"Integrated infusion, antibiotic, and innovative-drug platform with API/formulation scale and pipeline/BD optionality; retained as a differentiated pharma manufacturing plus innovation platform.","Retained. 科伦药业: Integrated infusion, antibiotic, and innovative-drug platform with API/formulation scale and pipeline/BD optionality; retained as a differentiated pharma manufacturing plus innovation platform. triage 75.42; moat 75.59; technology 86.57; market 84.64; quality 57.16; governance 69.41.","Retain chemical-formulation companies when innovation, specialty clinical channel, brand trust, or integrated manufacturing creates durable advantages beyond generic-drug capacity.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002422;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002422.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002422.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-化学制药-化学制剂,600566,济川药业,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated pharma rules.,Pediatric and respiratory/digestive specialty-drug platform with strong product economics and channel execution; retained as a boundary branded-prescription case.,Retained after boundary review. 济川药业: Pediatric and respiratory/digestive specialty-drug platform with strong product economics and channel execution; retained as a boundary branded-prescription case. triage 74.45; moat 74.65; technology 78.38; market 82.16; quality 68.05; governance 70.70.,"Boundary pharma retention requires a differentiated specialty franchise, clinical trust, innovation proof, or integrated capability not fully covered by stronger retained peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600566;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600566.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600566.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-化学制药-化学制剂,000915,华特达因,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated pharma rules.,Vitamin D/pediatric nutrition and healthcare product niche with strong brand/product economics; retained narrowly despite category concentration.,Retained after boundary review. 华特达因: Vitamin D/pediatric nutrition and healthcare product niche with strong brand/product economics; retained narrowly despite category concentration. triage 72.58; moat 69.08; technology 76.76; market 73.34; quality 74.35; governance 71.27.,"Boundary pharma retention requires a differentiated specialty franchise, clinical trust, innovation proof, or integrated capability not fully covered by stronger retained peers.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000915;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000915.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000915.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-化学制药-化学制剂,002393,力生制药,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms.","Rejected for now. 力生制药: formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms. triage 71.03; moat 68.14; technology 80.27; market 69.89; quality 66.97; governance 70.86.","Reject generic, duplicative, weakly validated, policy-exposed, or commodity formulation companies even when current products are profitable.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002393;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002393.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002393.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-化学制药-化学制剂,002940,昂利康,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms.","Rejected for now. 昂利康: formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms. triage 70.73; moat 68.27; technology 85.35; market 67.99; quality 57.59; governance 68.19.","Reject generic, duplicative, weakly validated, policy-exposed, or commodity formulation companies even when current products are profitable.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002940;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002940.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002940.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-化学制药-化学制剂,600664,哈药股份,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms.","Rejected for now. 哈药股份: formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms. triage 70.66; moat 75.46; technology 73.00; market 81.67; quality 54.38; governance 66.97.","Reject generic, duplicative, weakly validated, policy-exposed, or commodity formulation companies even when current products are profitable.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600664;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600664.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600664.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-化学制药-化学制剂,600789,鲁抗医药,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms.","Rejected for now. 鲁抗医药: formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms. triage 70.61; moat 74.38; technology 77.70; market 76.37; quality 52.22; governance 67.54.","Reject generic, duplicative, weakly validated, policy-exposed, or commodity formulation companies even when current products are profitable.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600789;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600789.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600789.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-化学制药-化学制剂,002907,华森制药,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms.","Rejected for now. 华森制药: formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms. triage 70.05; moat 69.11; technology 85.49; market 59.99; quality 62.97; governance 71.11.","Reject generic, duplicative, weakly validated, policy-exposed, or commodity formulation companies even when current products are profitable.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002907;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002907.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002907.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
医药生物-化学制药-化学制剂,600812,华北制药,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms.","Rejected for now. 华北制药: formulation/manufacturing capability exists, but generic-drug competition, volume-based procurement, and many comparable producers reduce durable moat versus retained specialty or innovative platforms. triage 69.77; moat 71.78; technology 76.22; market 78.16; quality 53.59; governance 66.24.","Reject generic, duplicative, weakly validated, policy-exposed, or commodity formulation companies even when current products are profitable.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600812;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600812.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600812.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
