peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
信息技术-计算机软件-行业应用软件,688100,威胜信息,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear vertical-software or hard-software anchor under the calibrated moat standard.,"Energy IoT and smart-metering platform with strong State Grid/utility customer validation, installed base, and edge-device plus software integration; not a generic project software vendor.","Retained. 威胜信息: Energy IoT and smart-metering platform with strong State Grid/utility customer validation, installed base, and edge-device plus software integration; not a generic project software vendor. triage 81.36; moat 84.94; technology 87.67; market 95.26; quality 69.21; governance 68.32.","Retain software anchors when workflow ownership, customer switching cost, domain data, product depth, or engineering scarcity makes capital-only replication difficult.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688100;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688100.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688100.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-计算机软件-行业应用软件,002063,远光软件,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear vertical-software or hard-software anchor under the calibrated moat standard.,"Power-utility ERP/finance and energy-industry software specialist with long customer embedding in State Grid and power groups; replacement requires domain workflow trust, not only capital.","Retained. 远光软件: Power-utility ERP/finance and energy-industry software specialist with long customer embedding in State Grid and power groups; replacement requires domain workflow trust, not only capital. triage 81.08; moat 81.64; technology 91.14; market 93.77; quality 69.21; governance 70.77.","Retain software anchors when workflow ownership, customer switching cost, domain data, product depth, or engineering scarcity makes capital-only replication difficult.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002063;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002063.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002063.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-计算机软件-行业应用软件,002065,东华软件,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"domain experience is visible, but the business is closer to project delivery or systems integration; capital, hiring, and customer relationships can replicate much of the advantage.","Rejected for now. 东华软件: domain experience is visible, but the business is closer to project delivery or systems integration; capital, hiring, and customer relationships can replicate much of the advantage. triage 79.32; moat 82.92; technology 86.36; market 97.83; quality 57.56; governance 67.14.","Reject project-heavy, replaceable, weaker-copy, or customer-concentrated application-software vendors even when they have useful domain experience.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002065;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002065.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002065.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-计算机软件-行业应用软件,301162,国能日新,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under prior calibrated rules.,"Renewable-power forecasting and trading software niche; retained because grid dispatch, weather/power algorithms, and customer validation create a narrow but real domain moat.","Retained after boundary review. 国能日新: Renewable-power forecasting and trading software niche; retained because grid dispatch, weather/power algorithms, and customer validation create a narrow but real domain moat. triage 77.49; moat 77.92; technology 86.39; market 82.47; quality 74.05; governance 68.59.",Boundary software companies are retained only when their niche is distinct and not fully covered by a stronger retained platform.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301162;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301162.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301162.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-计算机软件-行业应用软件,688191,智洋创新,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"domain experience is visible, but the business is closer to project delivery or systems integration; capital, hiring, and customer relationships can replicate much of the advantage.","Rejected for now. 智洋创新: domain experience is visible, but the business is closer to project delivery or systems integration; capital, hiring, and customer relationships can replicate much of the advantage. triage 77.41; moat 79.52; technology 88.95; market 85.02; quality 64.06; governance 67.00.","Reject project-heavy, replaceable, weaker-copy, or customer-concentrated application-software vendors even when they have useful domain experience.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688191;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688191.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688191.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-计算机软件-行业应用软件,300520,科大国创,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"domain experience is visible, but the business is closer to project delivery or systems integration; capital, hiring, and customer relationships can replicate much of the advantage.","Rejected for now. 科大国创: domain experience is visible, but the business is closer to project delivery or systems integration; capital, hiring, and customer relationships can replicate much of the advantage. triage 75.49; moat 80.05; technology 90.77; market 80.05; quality 56.26; governance 66.95.","Reject project-heavy, replaceable, weaker-copy, or customer-concentrated application-software vendors even when they have useful domain experience.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300520;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300520.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300520.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-计算机软件-行业应用软件,300454,深信服,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear vertical-software or hard-software anchor under the calibrated moat standard.,"Cybersecurity and enterprise cloud platform leader; productization, channel, customer trust, and R&D depth make it more durable than project-based security integrators.","Retained. 深信服: Cybersecurity and enterprise cloud platform leader; productization, channel, customer trust, and R&D depth make it more durable than project-based security integrators. triage 75.01; moat 71.70; technology 80.18; market 84.83; quality 68.85; governance 68.09.","Retain software anchors when workflow ownership, customer switching cost, domain data, product depth, or engineering scarcity makes capital-only replication difficult.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300454;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300454.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300454.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-计算机软件-行业应用软件,301269,华大九天,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch: clear vertical-software or hard-software anchor under the calibrated moat standard.,"Domestic EDA platform anchor; EDA tool chains, foundry/design-house validation, and IP accumulation are hard barriers that capital cannot quickly copy.","Retained. 华大九天: Domestic EDA platform anchor; EDA tool chains, foundry/design-house validation, and IP accumulation are hard barriers that capital cannot quickly copy. triage 72.69; moat 68.74; technology 77.92; market 73.56; quality 71.73; governance 70.59.","Retain software anchors when workflow ownership, customer switching cost, domain data, product depth, or engineering scarcity makes capital-only replication difficult.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301269;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301269.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301269.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-计算机软件-行业应用软件,301275,汉朔科技,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under prior calibrated rules.,"Electronic shelf-label and retail IoT platform; retained as a boundary case because global ESL deployment, hardware/software integration, and channel experience are not pure software outsourcing.","Retained after boundary review. 汉朔科技: Electronic shelf-label and retail IoT platform; retained as a boundary case because global ESL deployment, hardware/software integration, and channel experience are not pure software outsourcing. triage 72.46; moat 71.32; technology 72.61; market 84.05; quality 62.12; governance 67.86.",Boundary software companies are retained only when their niche is distinct and not fully covered by a stronger retained platform.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301275;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301275.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301275.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
信息技术-计算机软件-行业应用软件,688568,中科星图,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under prior calibrated rules.,"Digital-earth and geospatial intelligence platform; retained for remote-sensing data, spatial engine, and government/industry customer validation.","Retained after boundary review. 中科星图: Digital-earth and geospatial intelligence platform; retained for remote-sensing data, spatial engine, and government/industry customer validation. triage 72.22; moat 70.79; technology 78.52; market 77.47; quality 62.38; governance 67.32.",Boundary software companies are retained only when their niche is distinct and not fully covered by a stronger retained platform.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688568;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688568.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688568.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T00:00:00+00:00
