peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
信息技术-计算机硬件-专用计算机设备,000997,新 大 陆,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of high-barrier specialized-computer-equipment companies.,"Direct watch: payment terminals, barcode recognition, merchant services, IoT, and data services create a hardware-plus-software platform. Product breadth, acquiring/merchant ecosystem, and recognition technology give it more moat than ordinary POS hardware.","Retained. 新 大 陆: Direct watch: payment terminals, barcode recognition, merchant services, IoT, and data services create a hardware-plus-software platform. Product breadth, acquiring/merchant ecosystem, and recognition technology give it more moat than ordinary POS hardware. triage 66.15; moat 60.41; technology 63.35; market 76.50; quality 67.71; governance 66.59. Special dimension: 支付终端与条码识读/商户服务平台.","Retain specialized-computer-equipment companies when they own compute-infrastructure platforms, global diagnostic terminal ecosystems, LED display-control systems, payment/recognition platforms, commercial-cryptography hardware, or defense embedded-computing qualifications that capital cannot quickly replicate.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000997;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000997.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000997.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:19:59+00:00
信息技术-计算机硬件-专用计算机设备,301589,诺瓦星云,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of high-barrier specialized-computer-equipment companies.,"Direct watch: LED display control systems, video processing, calibration, and cloud control rely on algorithms, software, hardware boards, and global customer validation. High margins and category position indicate platform economics.","Retained. 诺瓦星云: Direct watch: LED display control systems, video processing, calibration, and cloud control rely on algorithms, software, hardware boards, and global customer validation. High margins and category position indicate platform economics. triage 67.81; moat 59.53; technology 68.47; market 72.97; quality 73.24; governance 68.00. Special dimension: LED显示控制系统龙头.","Retain specialized-computer-equipment companies when they own compute-infrastructure platforms, global diagnostic terminal ecosystems, LED display-control systems, payment/recognition platforms, commercial-cryptography hardware, or defense embedded-computing qualifications that capital cannot quickly replicate.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ301589;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301589.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22301589.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:19:59+00:00
信息技术-计算机硬件-专用计算机设备,603019,中科曙光,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of high-barrier specialized-computer-equipment companies.,"Direct watch: high-performance computing, servers, storage, and AI/data-center infrastructure are strategic compute-platform capabilities with ecosystem, supply-chain, software, and customer-qualification barriers. It is one of the clearest domestic compute-infrastructure watch candidates.","Retained. 中科曙光: Direct watch: high-performance computing, servers, storage, and AI/data-center infrastructure are strategic compute-platform capabilities with ecosystem, supply-chain, software, and customer-qualification barriers. It is one of the clearest domestic compute-infrastructure watch candidates. triage 73.71; moat 72.00; technology 73.41; market 86.50; quality 66.47; governance 67.94. Special dimension: 国产高性能计算与服务器平台.","Retain specialized-computer-equipment companies when they own compute-infrastructure platforms, global diagnostic terminal ecosystems, LED display-control systems, payment/recognition platforms, commercial-cryptography hardware, or defense embedded-computing qualifications that capital cannot quickly replicate.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603019;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603019.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603019.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:19:59+00:00
信息技术-计算机硬件-专用计算机设备,688208,道通科技,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of high-barrier specialized-computer-equipment companies.,"Direct watch: automotive diagnostic tools, repair terminals, TPMS, ADAS calibration, and EV-charging/energy products have global aftermarket channels, software/protocol libraries, and technician workflow lock-in. High quality metrics indicate real product power rather than generic hardware assembly.","Retained. 道通科技: Direct watch: automotive diagnostic tools, repair terminals, TPMS, ADAS calibration, and EV-charging/energy products have global aftermarket channels, software/protocol libraries, and technician workflow lock-in. High quality metrics indicate real product power rather than generic hardware assembly. triage 74.77; moat 70.82; technology 76.76; market 82.50; quality 76.18; governance 67.24. Special dimension: 全球汽车诊断与维修终端.","Retain specialized-computer-equipment companies when they own compute-infrastructure platforms, global diagnostic terminal ecosystems, LED display-control systems, payment/recognition platforms, commercial-cryptography hardware, or defense embedded-computing qualifications that capital cannot quickly replicate.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688208;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688208.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688208.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:19:59+00:00
信息技术-计算机硬件-专用计算机设备,688489,三未信安,borderline,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of high-barrier specialized-computer-equipment companies.,"Direct watch: cryptographic hardware, HSM, security modules, and commercial-cryptography systems have regulatory certification, trust, and security-engineering barriers. This is a scarce security-infrastructure capability rather than ordinary computer peripherals.","Retained. 三未信安: Direct watch: cryptographic hardware, HSM, security modules, and commercial-cryptography systems have regulatory certification, trust, and security-engineering barriers. This is a scarce security-infrastructure capability rather than ordinary computer peripherals. triage 63.26; moat 53.94; technology 71.71; market 51.32; quality 70.47; governance 70.65. Special dimension: 商用密码基础设施.","Retain specialized-computer-equipment companies when they own compute-infrastructure platforms, global diagnostic terminal ecosystems, LED display-control systems, payment/recognition platforms, commercial-cryptography hardware, or defense embedded-computing qualifications that capital cannot quickly replicate.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688489;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688489.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688489.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:19:59+00:00
信息技术-计算机硬件-专用计算机设备,688636,智明达,borderline,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of high-barrier specialized-computer-equipment companies.,"Direct watch: military embedded computers and rugged special-purpose computing modules require qualification, reliability, and long-cycle defense customer validation. Current profit is less important than scarce qualification and embedded-computing know-how.","Retained. 智明达: Direct watch: military embedded computers and rugged special-purpose computing modules require qualification, reliability, and long-cycle defense customer validation. Current profit is less important than scarce qualification and embedded-computing know-how. triage 62.86; moat 55.12; technology 66.18; market 58.15; quality 73.82; governance 68.18. Special dimension: 军工嵌入式计算机.","Retain specialized-computer-equipment companies when they own compute-infrastructure platforms, global diagnostic terminal ecosystems, LED display-control systems, payment/recognition platforms, commercial-cryptography hardware, or defense embedded-computing qualifications that capital cannot quickly replicate.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH688636;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688636.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22688636.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:19:59+00:00
信息技术-计算机硬件-专用计算机设备,002152,广电运通,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated specialized-computer-equipment rules and comparing against stronger retained peers.,"Boundary watch: bank self-service equipment, AFC/urban intelligent systems, AI public-service terminals, and security operations have customer qualification and service barriers. ATM decline and project exposure keep it boundary.","Retained after boundary review. 广电运通: Boundary watch: bank self-service equipment, AFC/urban intelligent systems, AI public-service terminals, and security operations have customer qualification and service barriers. ATM decline and project exposure keep it boundary. triage 73.04; moat 71.71; technology 73.65; market 84.62; quality 63.53; governance 67.41. Special dimension: 金融自助设备与城市智能终端.","Boundary retention requires a differentiated payment-terminal, financial/urban self-service equipment, barcode/AIDC, LED display-control, tax/e-government, intelligent-transportation, storage-safety, data-storage, command-center, rail-monitoring, or GNSS niche not already fully covered by a stronger retained peer.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002152;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002152.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002152.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:19:59+00:00
信息技术-计算机硬件-专用计算机设备,002376,新北洋,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated specialized-computer-equipment rules and comparing against stronger retained peers.,"Boundary watch: special printers, kiosks, tax/financial equipment, and self-service terminals have installed-base and product know-how. The mature category and bank/retail cycles limit conviction.","Retained after boundary review. 新北洋: Boundary watch: special printers, kiosks, tax/financial equipment, and self-service terminals have installed-base and product know-how. The mature category and bank/retail cycles limit conviction. triage 64.94; moat 61.94; technology 64.29; market 68.50; quality 63.00; governance 68.53. Special dimension: 专用打印与智能终端.","Boundary retention requires a differentiated payment-terminal, financial/urban self-service equipment, barcode/AIDC, LED display-control, tax/e-government, intelligent-transportation, storage-safety, data-storage, command-center, rail-monitoring, or GNSS niche not already fully covered by a stronger retained peer.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002376;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002376.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002376.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:19:59+00:00
信息技术-计算机硬件-专用计算机设备,300130,新国都,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated specialized-computer-equipment rules and comparing against stronger retained peers.,"Boundary watch: POS terminals, payment systems, and acquiring/merchant services have scale and channel value. It is retained as a payment-terminal platform, but regulatory/payment competition keeps it below direct-watch conviction.","Retained after boundary review. 新国都: Boundary watch: POS terminals, payment systems, and acquiring/merchant services have scale and channel value. It is retained as a payment-terminal platform, but regulatory/payment competition keeps it below direct-watch conviction. triage 73.27; moat 73.24; technology 71.53; market 79.79; quality 67.35; governance 70.06. Special dimension: 支付终端与收单服务.","Boundary retention requires a differentiated payment-terminal, financial/urban self-service equipment, barcode/AIDC, LED display-control, tax/e-government, intelligent-transportation, storage-safety, data-storage, command-center, rail-monitoring, or GNSS niche not already fully covered by a stronger retained peer.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300130;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300130.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300130.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:19:59+00:00
信息技术-计算机硬件-专用计算机设备,300177,中海达,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after applying calibrated specialized-computer-equipment rules and comparing against stronger retained peers.,"Boundary watch: GNSS surveying, marine, railway, and satellite-positioning terminals have algorithm, receiver, and customer-scenario barriers. It is weaker than Beidou Star-level navigation platforms but still has a distinct positioning niche.","Retained after boundary review. 中海达: Boundary watch: GNSS surveying, marine, railway, and satellite-positioning terminals have algorithm, receiver, and customer-scenario barriers. It is weaker than Beidou Star-level navigation platforms but still has a distinct positioning niche. triage 60.19; moat 55.71; technology 67.88; market 53.09; quality 56.12; governance 65.71. Special dimension: 高精度GNSS与测绘终端.","Boundary retention requires a differentiated payment-terminal, financial/urban self-service equipment, barcode/AIDC, LED display-control, tax/e-government, intelligent-transportation, storage-safety, data-storage, command-center, rail-monitoring, or GNSS niche not already fully covered by a stronger retained peer.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300177;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300177.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300177.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T09:19:59+00:00
