peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
交通运输-公路铁路-高速公路,000429,粤高速Ａ,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of expressway companies.,"Direct watch: Guangdong expressway assets sit in one of China's strongest traffic and economic regions. Route quality, traffic density, and cash-flow durability justify direct watch.","Retained. 粤高速Ａ: Direct watch: Guangdong expressway assets sit in one of China's strongest traffic and economic regions. Route quality, traffic density, and cash-flow durability justify direct watch. triage 67.09; moat 81.00; technology 43.86; market 73.60; quality 82.10; governance 68.40. Special dimension: 广东优质路产.","Retain expressway companies when they own national platform scale, high-quality economic-corridor assets, dense regional traffic, durable toll cash flow, and disciplined reinvestment options.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000429;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000429.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000429.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:13:57+00:00
交通运输-公路铁路-高速公路,000548,湖南投资,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"The toll-road asset is mixed with real estate, tourism, market, or unrelated investment exposure, weakening the pure high-quality route thesis.","Rejected for now. 湖南投资: The toll-road asset is mixed with real estate, tourism, market, or unrelated investment exposure, weakening the pure high-quality route thesis. triage 57.42; moat 73.50; technology 40.00; market 51.40; quality 64.60; governance 71.40.","Reject ordinary regional expressway companies, small bridge/road assets, weaker provincial routes, mixed real-estate/tourism/investment portfolios, and operators whose moat is only a local toll concession.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000548;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000548.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000548.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:13:57+00:00
交通运输-公路铁路-高速公路,000755,山西高速,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Regional toll-road assets are stable but lack enough route quality, traffic density, scale, or platform advantage versus retained national/coastal leaders.","Rejected for now. 山西高速: Regional toll-road assets are stable but lack enough route quality, traffic density, scale, or platform advantage versus retained national/coastal leaders. triage 62.75; moat 77.00; technology 40.00; market 64.80; quality 76.70; governance 67.80.","Reject ordinary regional expressway companies, small bridge/road assets, weaker provincial routes, mixed real-estate/tourism/investment portfolios, and operators whose moat is only a local toll concession.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000755;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000755.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000755.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:13:57+00:00
交通运输-公路铁路-高速公路,000828,东莞控股,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"Regional toll-road assets are stable but lack enough route quality, traffic density, scale, or platform advantage versus retained national/coastal leaders.","Rejected for now. 东莞控股: Regional toll-road assets are stable but lack enough route quality, traffic density, scale, or platform advantage versus retained national/coastal leaders. triage 64.19; moat 79.50; technology 39.29; market 66.40; quality 81.10; governance 69.90.","Reject ordinary regional expressway companies, small bridge/road assets, weaker provincial routes, mixed real-estate/tourism/investment portfolios, and operators whose moat is only a local toll concession.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000828;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000828.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000828.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:13:57+00:00
交通运输-公路铁路-高速公路,000886,海南高速,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"The toll-road asset is mixed with real estate, tourism, market, or unrelated investment exposure, weakening the pure high-quality route thesis.","Rejected for now. 海南高速: The toll-road asset is mixed with real estate, tourism, market, or unrelated investment exposure, weakening the pure high-quality route thesis. triage 60.42; moat 80.00; technology 40.00; market 54.00; quality 69.00; governance 70.20.","Reject ordinary regional expressway companies, small bridge/road assets, weaker provincial routes, mixed real-estate/tourism/investment portfolios, and operators whose moat is only a local toll concession.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000886;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000886.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000886.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:13:57+00:00
交通运输-公路铁路-高速公路,000900,现代投资,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"The toll-road asset is mixed with real estate, tourism, market, or unrelated investment exposure, weakening the pure high-quality route thesis.","Rejected for now. 现代投资: The toll-road asset is mixed with real estate, tourism, market, or unrelated investment exposure, weakening the pure high-quality route thesis. triage 61.59; moat 79.00; technology 40.71; market 69.80; quality 65.20; governance 66.00.","Reject ordinary regional expressway companies, small bridge/road assets, weaker provincial routes, mixed real-estate/tourism/investment portfolios, and operators whose moat is only a local toll concession.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ000900;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000900.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22000900.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:13:57+00:00
交通运输-公路铁路-高速公路,001965,招商公路,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of expressway companies.,"Direct watch: national toll-road and transport-infrastructure investment platform with diversified high-quality road assets, asset management capability, and parent/platform support. It is the cleanest sector platform.","Retained. 招商公路: Direct watch: national toll-road and transport-infrastructure investment platform with diversified high-quality road assets, asset management capability, and parent/platform support. It is the cleanest sector platform. triage 68.47; moat 85.00; technology 46.29; market 87.20; quality 71.50; governance 68.70. Special dimension: 全国公路平台.","Retain expressway companies when they own national platform scale, high-quality economic-corridor assets, dense regional traffic, durable toll cash flow, and disciplined reinvestment options.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ001965;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22001965.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22001965.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:13:57+00:00
交通运输-公路铁路-高速公路,600012,皖通高速,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated expressway rules.,"Boundary watch: Anhui Expressway has meaningful corridor assets and stable toll-road economics, but scale and region quality are below direct-watch leaders.","Retained. 皖通高速: Boundary watch: Anhui Expressway has meaningful corridor assets and stable toll-road economics, but scale and region quality are below direct-watch leaders. triage 66.69; moat 83.50; technology 40.00; market 81.20; quality 71.90; governance 68.10. Special dimension: 安徽高速路产.","Retain expressway companies when they own national platform scale, high-quality economic-corridor assets, dense regional traffic, durable toll cash flow, and disciplined reinvestment options.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600012;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600012.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600012.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:13:57+00:00
交通运输-公路铁路-高速公路,600020,中原高速,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"The toll-road asset is mixed with real estate, tourism, market, or unrelated investment exposure, weakening the pure high-quality route thesis.","Rejected for now. 中原高速: The toll-road asset is mixed with real estate, tourism, market, or unrelated investment exposure, weakening the pure high-quality route thesis. triage 62.69; moat 83.00; technology 37.14; market 75.60; quality 66.70; governance 66.30.","Reject ordinary regional expressway companies, small bridge/road assets, weaker provincial routes, mixed real-estate/tourism/investment portfolios, and operators whose moat is only a local toll concession.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600020;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600020.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600020.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:13:57+00:00
交通运输-公路铁路-高速公路,600033,福建高速,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated expressway rules.,Boundary watch: Fujian Expressway has regional concession assets and stable utility-like cash flow. It is retained at lower conviction due smaller scale and less differentiated region quality.,Retained. 福建高速: Boundary watch: Fujian Expressway has regional concession assets and stable utility-like cash flow. It is retained at lower conviction due smaller scale and less differentiated region quality. triage 64.49; moat 77.50; technology 40.00; market 69.80; quality 79.90; governance 71.70. Special dimension: 福建区域高速.,"Retain expressway companies when they own national platform scale, high-quality economic-corridor assets, dense regional traffic, durable toll cash flow, and disciplined reinvestment options.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600033;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600033.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600033.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:13:57+00:00
