peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
电子设备-光电子器件-LED,002005,ST德豪,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,ST status and weak execution outweigh LED technology labels.,Rejected for now. ST德豪: ST status and weak execution outweigh LED technology labels. triage 57.72; moat 50.67; technology 64.33; market 49.67; quality 55.92; governance 65.75.,"Reject ordinary LED lighting, city-lighting projects, weak display contractors, commodity LED chips/packaging followers, ST cases, and mixed lighting businesses without clear category leadership or technology moat.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002005;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002005.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002005.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:08:20+00:00
电子设备-光电子器件-LED,002076,*ST星光,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,ST status and weak execution outweigh LED technology labels.,Rejected for now. *ST星光: ST status and weak execution outweigh LED technology labels. triage 65.17; moat 63.00; technology 75.83; market 52.00; quality 66.25; governance 66.50.,"Reject ordinary LED lighting, city-lighting projects, weak display contractors, commodity LED chips/packaging followers, ST cases, and mixed lighting businesses without clear category leadership or technology moat.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002076;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002076.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002076.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:08:20+00:00
电子设备-光电子器件-LED,002449,国星光电,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated LED rules.,"Boundary watch: Nationstar has LED packaging, display/lighting modules, MiniLED, and semiconductor optoelectronic component capability. It is retained as a packaging platform with lower conviction than chip/display leaders.","Retained. 国星光电: Boundary watch: Nationstar has LED packaging, display/lighting modules, MiniLED, and semiconductor optoelectronic component capability. It is retained as a packaging platform with lower conviction than chip/display leaders. triage 62.12; moat 54.42; technology 74.08; market 58.17; quality 50.42; governance 69.75. Special dimension: LED封装平台.","Retain LED companies when they own LED/compound-semiconductor chip leadership, Mini/MicroLED or packaging technology, global LED display platform capability, or reliable component niches that are not just lighting capacity.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002449;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002449.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002449.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:08:20+00:00
电子设备-光电子器件-LED,002587,奥拓电子,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"LED lighting, city-lighting, and smart-lighting projects are competitive and project-based without enough durable moat versus retained chip/display/packaging platforms.","Rejected for now. 奥拓电子: LED lighting, city-lighting, and smart-lighting projects are competitive and project-based without enough durable moat versus retained chip/display/packaging platforms. triage 62.56; moat 51.08; technology 78.00; market 50.33; quality 66.17; governance 70.25.","Reject ordinary LED lighting, city-lighting projects, weak display contractors, commodity LED chips/packaging followers, ST cases, and mixed lighting businesses without clear category leadership or technology moat.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002587;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002587.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002587.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:08:20+00:00
电子设备-光电子器件-LED,002638,勤上股份,reject,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"LED lighting, city-lighting, and smart-lighting projects are competitive and project-based without enough durable moat versus retained chip/display/packaging platforms.","Rejected for now. 勤上股份: LED lighting, city-lighting, and smart-lighting projects are competitive and project-based without enough durable moat versus retained chip/display/packaging platforms. triage 55.73; moat 49.42; technology 67.50; market 41.17; quality 48.50; governance 71.00.","Reject ordinary LED lighting, city-lighting projects, weak display contractors, commodity LED chips/packaging followers, ST cases, and mixed lighting businesses without clear category leadership or technology moat.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002638;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002638.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002638.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:08:20+00:00
电子设备-光电子器件-LED,002745,木林森,borderline,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated LED rules.,Boundary watch: MLS has large LED packaging and lighting scale plus channel/manufacturing reach. Commodity lighting exposure keeps it boundary despite scale.,Retained. 木林森: Boundary watch: MLS has large LED packaging and lighting scale plus channel/manufacturing reach. Commodity lighting exposure keeps it boundary despite scale. triage 61.67; moat 58.58; technology 65.00; market 64.83; quality 58.42; governance 67.50. Special dimension: LED封装照明规模平台.,"Retain LED companies when they own LED/compound-semiconductor chip leadership, Mini/MicroLED or packaging technology, global LED display platform capability, or reliable component niches that are not just lighting capacity.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002745;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002745.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002745.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:08:20+00:00
电子设备-光电子器件-LED,300102,乾照光电,borderline,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"LED lighting, city-lighting, and smart-lighting projects are competitive and project-based without enough durable moat versus retained chip/display/packaging platforms.","Rejected for now. 乾照光电: LED lighting, city-lighting, and smart-lighting projects are competitive and project-based without enough durable moat versus retained chip/display/packaging platforms. triage 64.35; moat 55.25; technology 73.42; market 64.50; quality 57.50; governance 70.75.","Reject ordinary LED lighting, city-lighting projects, weak display contractors, commodity LED chips/packaging followers, ST cases, and mixed lighting businesses without clear category leadership or technology moat.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300102;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300102.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300102.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:08:20+00:00
电子设备-光电子器件-LED,300162,雷曼光电,advance_to_deep_review,reject_for_now,,analyst_company_by_company_review,Rejected after company-by-company peer review.,"LED lighting, city-lighting, and smart-lighting projects are competitive and project-based without enough durable moat versus retained chip/display/packaging platforms.","Rejected for now. 雷曼光电: LED lighting, city-lighting, and smart-lighting projects are competitive and project-based without enough durable moat versus retained chip/display/packaging platforms. triage 67.54; moat 62.92; technology 86.33; market 58.67; quality 55.17; governance 68.75.","Reject ordinary LED lighting, city-lighting projects, weak display contractors, commodity LED chips/packaging followers, ST cases, and mixed lighting businesses without clear category leadership or technology moat.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300162;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300162.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300162.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:08:20+00:00
电子设备-光电子器件-LED,300219,鸿利智汇,advance_to_deep_review,watch,boundary_judged_watch,analyst_company_by_company_review,Boundary watch after analyst judgment under calibrated LED rules.,"Boundary watch: Hongli has LED packaging, lighting, automotive-related optoelectronics, and MiniLED exposure. It is a relevant packaging candidate but not clearly stronger than direct leaders.","Retained. 鸿利智汇: Boundary watch: Hongli has LED packaging, lighting, automotive-related optoelectronics, and MiniLED exposure. It is a relevant packaging candidate but not clearly stronger than direct leaders. triage 73.75; moat 70.92; technology 88.25; market 76.67; quality 55.67; governance 67.25. Special dimension: LED封装与车用光电.","Retain LED companies when they own LED/compound-semiconductor chip leadership, Mini/MicroLED or packaging technology, global LED display platform capability, or reliable component niches that are not just lighting capacity.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300219;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300219.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300219.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:08:20+00:00
电子设备-光电子器件-LED,300232,洲明科技,advance_to_deep_review,watch,direct_watch,analyst_company_by_company_review,Direct watch after company-by-company peer review of LED companies.,"Direct watch: Unilumin has global LED display scale, product/channel breadth, Mini/MicroLED development, and international customer references. It is retained as a display-platform leader rather than a lighting/project company.","Retained. 洲明科技: Direct watch: Unilumin has global LED display scale, product/channel breadth, Mini/MicroLED development, and international customer references. It is retained as a display-platform leader rather than a lighting/project company. triage 72.05; moat 69.17; technology 81.00; market 79.17; quality 61.92; governance 67.50. Special dimension: 全球LED显示平台.","Retain LED companies when they own LED/compound-semiconductor chip leadership, Mini/MicroLED or packaging technology, global LED display platform capability, or reliable component niches that are not just lighting capacity.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300232;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300232.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300232.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1,2026-05-15T10:08:20+00:00
