peer_group,security_code,security_name,prior_preliminary_attention,reviewer_decision,watch_selection_route,decision_source,reviewer_or_inferred_reason,capability_assessment,analyst_response,calibrated_standard_implication,applies_to_future_markets,source_urls,decided_at_utc
互联网-互联网服务-游戏娱乐,603444,吉比特,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a self-developed boutique-game company with long-life franchise operation and unusually strong cash conversion,吉比特的关注价值来自自研精品游戏、雷霆平台发行与长生命周期运营能力，而不是单一年度利润。游戏行业资金进入容易，但稳定做出长周期产品并保持资本纪律不容易复制。,Watch. 吉比特: 吉比特的关注价值来自自研精品游戏、雷霆平台发行与长生命周期运营能力，而不是单一年度利润。游戏行业资金进入容易，但稳定做出长周期产品并保持资本纪律不容易复制。 triage 67.33; moat 59.42; technology 65.67; market 72.18; quality 75.37; governance 68.47.,"Retain game companies when long-life self-developed products, publishing channel, and cash discipline are visible together.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH603444;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603444.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22603444.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=603444;www.g-bits.com,2026-05-15T10:51:40+00:00
互联网-互联网服务-游戏娱乐,002558,巨人网络,direct_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for legacy franchise IP and high-margin game-operation capability,巨人网络仍有征途等长周期IP和较强现金创造能力，但IP老化、产品集中度和新增长证明弱于直接保留公司，因此作为边界关注而非直接关注。,Watch. 巨人网络: 巨人网络仍有征途等长周期IP和较强现金创造能力，但IP老化、产品集中度和新增长证明弱于直接保留公司，因此作为边界关注而非直接关注。 triage 66.40; moat 57.84; technology 68.78; market 67.13; quality 74.84; governance 68.79.,"Boundary retain older game-IP companies only when franchise life, user base, and cash quality remain visible.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002558;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002558.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002558.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002558;www.ztgame.com,2026-05-15T10:51:40+00:00
互联网-互联网服务-游戏娱乐,002602,世纪华通,direct_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for Shengqu/Legend IP and large game portfolio despite mixed business history,世纪华通通过盛趣游戏等资产拥有传奇等重要IP和较大产品组合，市场位置强；但历史资产整合、业务复杂度和经营质量削弱确定性，因此边界保留。,Watch. 世纪华通: 世纪华通通过盛趣游戏等资产拥有传奇等重要IP和较大产品组合，市场位置强；但历史资产整合、业务复杂度和经营质量削弱确定性，因此边界保留。 triage 65.64; moat 61.00; technology 58.33; market 78.50; quality 67.68; governance 67.84.,"Boundary retain large game-IP portfolios when IP ownership and operating scale are scarce, even if integration quality needs later deep review.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002602;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002602.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002602.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002602;www.sjhuatong.com,2026-05-15T10:51:40+00:00
互联网-互联网服务-游戏娱乐,002624,完美世界,direct_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for self-developed MMORPG/IP capability but downgraded for weak recent execution,完美世界具备端游、MMORPG、影视IP和自研管线积累，技术和内容能力仍高于普通游戏公司；但近年产品周期、费用和执行波动明显，因此只做边界关注。,Watch. 完美世界: 完美世界具备端游、MMORPG、影视IP和自研管线积累，技术和内容能力仍高于普通游戏公司；但近年产品周期、费用和执行波动明显，因此只做边界关注。 triage 65.57; moat 59.95; technology 67.89; market 71.76; quality 62.21; governance 67.53.,Boundary retain content-R&D platforms when technical and IP depth are real but recent product-cycle execution is weak.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002624;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002624.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002624.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002624;www.pwrd.com,2026-05-15T10:51:40+00:00
互联网-互联网服务-游戏娱乐,002517,恺英网络,direct_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for focused IP operation and turnaround execution in the Legend-like game segment,恺英网络在传奇类及相关IP运营中有较强变现和产品运营能力，现金质量改善；但赛道较窄、IP依赖度高，不能视为全行业平台。,Watch. 恺英网络: 恺英网络在传奇类及相关IP运营中有较强变现和产品运营能力，现金质量改善；但赛道较窄、IP依赖度高，不能视为全行业平台。 triage 65.52; moat 58.37; technology 63.44; market 69.87; quality 70.84; governance 68.16.,"Boundary retain focused game operators when they show defensible category execution, but do not rank them with broad platforms.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002517;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002517.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002517.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002517;www.kingnet.com,2026-05-15T10:51:40+00:00
互联网-互联网服务-游戏娱乐,002555,三七互娱,direct_watch,watch,direct_watch,analyst_company_by_company_review,directly retained as a scaled mobile-game publisher and globalized operator,三七互娱的优势是大规模买量发行、产品运营、全球化移动游戏发行和持续产品管线。它不像吉比特那样偏精品研发，但发行运营规模和数据化能力形成了资金难以短期复制的组织能力。,Watch. 三七互娱: 三七互娱的优势是大规模买量发行、产品运营、全球化移动游戏发行和持续产品管线。它不像吉比特那样偏精品研发，但发行运营规模和数据化能力形成了资金难以短期复制的组织能力。 triage 65.36; moat 60.47; technology 60.67; market 76.39; quality 65.79; governance 66.58.,"Retain game companies when scaled publishing, user acquisition, global operation, and repeatable pipeline execution create a distinct moat.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ002555;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002555.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22002555.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=002555;www.37wan.net,2026-05-15T10:51:40+00:00
互联网-互联网服务-游戏娱乐,300533,冰川网络,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,"boundary case retained for niche self-developed game operation and strong unit economics, with limited scale",冰川网络在细分游戏品类中有自研和长周期运营能力，财务质量不只是短期利润反弹；但规模和IP外溢弱于吉比特、三七等公司，因此边界保留。,Watch. 冰川网络: 冰川网络在细分游戏品类中有自研和长周期运营能力，财务质量不只是短期利润反弹；但规模和IP外溢弱于吉比特、三七等公司，因此边界保留。 triage 64.47; moat 56.79; technology 67.22; market 61.66; quality 69.47; governance 66.26.,Boundary retain smaller studios only when niche product life and unit economics are clearly better than ordinary hit-driven peers.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300533;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300533.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300533.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300533;www.q1.com,2026-05-15T10:51:40+00:00
互联网-互联网服务-游戏娱乐,300002,神州泰岳,boundary_watch,watch,boundary_judged_watch,analyst_company_by_company_review,boundary case retained for combined ICT/AI software capability and global mobile-game operation,神州泰岳不应只按游戏公司比较；其ICT运营管理、AI/NLP软件积累与壳木游戏出海业务构成复合能力。单一游戏壁垒有限，但多业务能力使其值得边界关注。,Watch. 神州泰岳: 神州泰岳不应只按游戏公司比较；其ICT运营管理、AI/NLP软件积累与壳木游戏出海业务构成复合能力。单一游戏壁垒有限，但多业务能力使其值得边界关注。 triage 63.56; moat 58.89; technology 60.78; market 69.45; quality 58.63; governance 70.37.,"When a company has material capability across multiple adjacent industries, judge the company-level capability stack rather than only one peer tag.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300002;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300002.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300002.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300002;www.ultrapower.com.cn,2026-05-15T10:51:40+00:00
互联网-互联网服务-游戏娱乐,300043,星辉娱乐,boundary_watch,reject_for_now,,analyst_company_by_company_review,"rejected because toy, sports, and game assets do not form a leading durable game moat",星辉娱乐有玩具、足球俱乐部和游戏业务，但游戏研发发行、IP控制和市场位置均不突出，混合资产并没有形成不可替代优势。,Reject for now. 星辉娱乐: 星辉娱乐有玩具、足球俱乐部和游戏业务，但游戏研发发行、IP控制和市场位置均不突出，混合资产并没有形成不可替代优势。 triage 62.42; moat 59.26; technology 60.56; market 59.55; quality 63.05; governance 66.89.,Reject mixed entertainment groups when no segment has category leadership or hard-to-copy economics.,true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SZ300043;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300043.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22300043.SZ%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.szse.cn/disclosure/listed/notice/index.html?stock=300043;www.rastar.com,2026-05-15T10:51:40+00:00
互联网-互联网服务-游戏娱乐,600633,浙数文化,boundary_watch,reject_for_now,,analyst_company_by_company_review,rejected because digital-culture and local platform assets are not enough to prove a game moat,浙数文化有数字文化、传媒和游戏相关资产，但不是全国性内容或发行平台龙头，游戏业务护城河弱于已保留公司。,Reject for now. 浙数文化: 浙数文化有数字文化、传媒和游戏相关资产，但不是全国性内容或发行平台龙头，游戏业务护城河弱于已保留公司。 triage 62.12; moat 57.32; technology 60.89; market 63.76; quality 59.47; governance 69.42.,"Reject state-backed or regional digital-culture platforms when content, IP, or user network advantages are not category-defining.",true,https://emweb.securities.eastmoney.com/PC_HSF10/CompanySurvey/PageAjax?code=SH600633;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600633.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_MAINFINADATA&sty=APP_F10_MAINFINADATA&st=REPORT_DATE&ps=12&sr=-1;https://datacenter.eastmoney.com/securities/api/data/get?filter=%28SECUCODE%3D%22600633.SH%22%29&client=APP&source=HSF10&type=RPT_F10_FINANCE_GINCOME&sty=APP_F10_GINCOME&st=REPORT_DATE&ps=12&sr=-1;https://www.sse.com.cn/assortment/stock/list/info/announcement/index.shtml?productId=600633;www.600633.cn,2026-05-15T10:51:40+00:00
